draws,lp__,overall_mean,yearly_trend,theta,sigma,p_jump,mu_jump,sigma_jump,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
1039,-49453.34270317615,50.62521829637568,-16.817696595563124,0.14206960631622037,3.4017604798047807,0.144716145771436,1.3821320666300339,9.835640780174687,0.04994382042165068,0.7971489552687564,0.4206282488728043,0.056061235214336314,-1.0500111065651945,-1.5411316959389438,-1.0841312502743927,-2.8988664352329128,-3.412610044532694,-1.8868718845104326,2.524414018965704,6.849916908744984,9.54768444171324,10.985548166896692,9.879222097754969,8.179436179933132,6.780780409906036,4.752974022665949,3.2662214804496625,3.5249832744558987,6.831881100532785,13.436376125708026,19.36657243657329,17.747462303092654,14.096878202192116,9.158002944536499,4.957606876221207,3.752944891265363,0.9630808642749413,1.643646424842771,-1.4072639164997562,0.9087539808759105,4.61809542084598,-1.810118118165727,-1.5725147730162905
1040,-49450.06258923724,50.510184937829145,-16.362983265215256,0.14424307234584374,3.4923411946069596,0.14167492349686836,1.7112252317705843,10.02171669068235,0.19373699819742074,0.6142368829015076,0.7843028811596744,0.32878077964054425,-0.9745370977574589,-1.894138416325049,-1.3839462849974513,-3.534241528904266,-3.9927075633255984,-2.352701740748576,2.2183918980759407,6.20581454780374,8.870931705918968,10.193159865455712,9.269546267615594,7.7462156708238945,6.8045145800398075,4.871224440297322,3.156907958033413,3.529580367602306,6.776807112773272,13.351279131804365,19.40652407958325,18.024519454324686,14.50576728743188,9.277084325236933,5.063680024135344,3.5447031514948657,0.7256353341920218,1.9013097935192687,-1.22626522322171,1.0215193399794273,3.9152397742680054,-1.7627621208500777,-1.6488942682564536
1041,-49442.59274903339,51.58565609173536,-16.58656482067374,0.1430668601797858,3.5031035593668824,0.12908758806070542,1.8625418489584762,10.162797983668401,0.03764666749173909,0.4209345260124411,-0.13633172355357812,-0.3435866456412566,-1.2988580643827705,-1.8781636766100422,-1.3165639315583528,-3.445395422384204,-3.9046047743633765,-2.3137943013634956,1.9753506199826016,6.173659518209949,8.769162527097112,10.3992704116004,9.351450177849005,7.609547273176503,6.17249620295556,4.1978924386506815,2.5873620115674885,2.7224836089255215,5.812248024451758,12.56211017234615,18.789576129749072,17.288490174666126,13.57668963866563,8.596854779297217,4.6975571847573265,3.205666568270506,0.5452489800004057,1.984247554341556,-1.3735413121329316,0.3883771468805626,3.866447451053188,-2.307160095535472,-2.021715392367729
1042,-49451.81235933892,50.40587546329925,-15.82048929746717,0.14409404643255558,3.526630284902782,0.12516448278077338,1.686281743150091,10.135246208670123,-0.050851563091204956,0.3708240636122404,0.3258840799797041,0.0727688458816217,-0.9326131606085439,-1.6099624234587073,-1.097514758772526,-3.1017173250761174,-3.695284051061957,-2.1136958152520586,2.3876581900850344,6.482293494372968,9.04181278070771,10.395383295116257,9.611640771260824,7.960677555293771,6.36864185605429,4.175126816244087,2.4633651468034716,2.782451146579469,6.1479698671844485,12.96277205990806,18.746768238650965,17.372870760191095,14.08699074282178,8.990571929749743,4.741955529591462,3.418790100367047,0.6732555812798119,1.2397177937634347,-1.1761407419861905,0.7484563854468208,4.91202024367433,-2.304628138971141,-1.6503313432824671
1043,-49456.0729096763,49.23440802588768,-15.75148946793845,0.14393429851443282,3.45355091438191,0.1435467914975964,1.5771190084485531,9.457439023242136,0.36192513333164966,0.37896964695365704,0.21849698008627044,-0.1619999829643647,-1.0565188366497287,-1.5045274799595272,-1.1261143395293345,-3.0531847513830566,-3.390221109726907,-1.6066055947719435,2.7579138030422863,7.007995685852201,9.553236456708252,10.76854419332524,9.637906535123859,7.909510072781416,6.610989673408973,4.562659615863674,2.923357092643663,3.227465081991411,6.520023140460109,13.231119045558227,19.5379452136026,18.029945424087842,14.425208932231367,9.562694457293784,5.397585844679446,3.6860659125971376,0.5884399337144448,2.8976039836961114,-0.966304169129767,0.07737509161306533,3.7617561946993425,-1.8537686598981247,-1.495913284161946
1044,-49448.46580108596,49.85037425332763,-16.270924790028648,0.1408276774908498,3.451949171457019,0.14946980872827087,1.6638920941656548,9.762460753018297,0.762023832555768,1.2263808954291602,0.5655995849163041,0.27773364689463115,-1.29633474216574,-1.6456560166378025,-1.2274122990053782,-3.245082737033644,-3.813815827162729,-2.2513895337266856,2.3657660804296587,6.470545246945237,9.262807811909436,10.731769133526615,9.67452369147585,7.9479896832497445,6.460160368441813,4.329491760146392,2.597266167719117,3.148078737010343,6.70013107170727,13.493321029877848,19.49681660085889,17.82406377017086,14.232366873219611,9.206345075706524,5.205160227945834,3.8438382900284713,0.6786015297230242,2.6130383510037505,-1.217426173718652,0.7757757850121144,4.06453959228173,-2.1898674164439678,-1.347205293501536
1045,-49443.72616226528,51.026739989663454,-16.281200789332892,0.13941078544343688,3.510413353592116,0.13013090685978543,1.9569807471018057,9.996858614275006,-0.08359658755660207,0.5367312793560649,-0.0321381132594656,-0.2730842319915508,-0.9064528468569214,-1.6394661127151393,-1.4072489025684316,-3.3817447286189233,-3.9833674976033464,-2.489572424043327,2.1918710232402088,6.0995142862924725,8.734025729739038,10.002144283128178,9.137594350976864,7.436212581475681,5.8853311201243015,4.028521063892718,2.276563493946873,2.4534317404385426,6.084809893103807,12.834168894422714,18.876605506805905,17.29854043089183,13.911165952983493,8.789024287117387,4.586270544695098,3.1547967542084074,0.34351586436368303,2.146111765243779,-0.8551447704095838,0.47508350226820306,4.083921093158807,-2.2684695408575597,-1.7454062894104694
1046,-49450.13314955698,50.06150618558205,-15.519936962000727,0.14475218845471713,3.4819441903151156,0.13468913993876205,1.4559720924581294,10.135619036857864,0.11350317785071595,0.5368213281547878,0.09745608452417201,-0.028447942184227484,-0.5227077719719843,-0.946067218663428,-1.076016829465823,-3.0002399708620757,-3.60538510195015,-2.1740418811246798,2.259126937604773,6.343926053786683,9.129550027402345,10.613201726272788,9.715335962071597,7.797545185757767,6.357426013868116,4.39795491034164,2.6720886183757115,2.6409710078233917,5.946285896027831,12.711550597394522,19.004351957623044,17.382289836631443,13.750272287428457,8.693634195595022,4.808789910157831,3.482521683287607,0.6264119157447273,1.4042456849430325,-1.4982303612890955,0.3952404459913683,4.700282244984723,-2.289232035994327,-1.6824195851788548
1047,-49448.30823187226,51.15097515994484,-16.74735233210908,0.15317502964199248,3.5422195723914194,0.12572903150785092,1.8952882530382247,10.626543391508338,0.6164347212490006,1.0027450018913686,0.6582393641989359,-0.1459013595706324,-1.3547751196720481,-1.3617519796729431,-1.483382660606147,-3.498152671854547,-4.025853620748044,-2.252524657167096,2.5309257741175677,6.635800716113352,9.415036117291255,10.747411217879328,9.719270357472855,7.994701480285846,6.4292035887346906,4.42019615390441,2.816399846024428,3.0032338877390035,6.47987144944976,13.184365050232142,19.45227682090847,17.56777123605832,13.981909542256481,8.83527719981163,4.794589457141648,3.2735496589207984,0.47141570417156275,2.4495312445241963,-0.7770927809419031,0.18858232374443706,3.441714745515704,-2.006018047654254,-1.8300972521660943
1048,-49447.23498325352,50.366133596185534,-16.13023380112401,0.14232044971579755,3.4720311595541644,0.13064664659438488,1.9704702673557923,9.849771146698371,0.13557226392435415,0.7128588529371348,0.15990116112167985,-0.27891296231695,-1.2589292016819598,-1.6300963354381721,-1.338620898962802,-3.2156971069708917,-3.6953400278839603,-2.0334352129405704,2.5739662077266265,6.639372956119452,9.016863769567339,10.448134885595701,9.350807262528779,7.517522392806875,6.087231290353522,4.517435848469565,3.0033148771393683,3.044062707947119,6.477445112186609,13.220550342760848,19.422124410288866,17.761454070857223,14.184033336893018,9.204756852798303,5.05656424158627,3.5504817838836473,0.769462731798092,2.8676767418597726,-1.5848975607243994,0.003799796115047452,3.811272389346669,-2.159964472501973,-1.398272500191278
1049,-49447.443455597095,52.22651435148149,-16.928276707246734,0.14496268186380537,3.4781311537366095,0.14044763617881031,1.2790735468529,10.073733071177093,-0.15955012386812484,0.13632700604671447,0.24401827874372464,0.24346114253248682,-1.6959361646766598,-1.6205113145265644,-1.2817603868639451,-3.487373426247269,-3.905542771765733,-2.3378856945973863,2.2812407813784246,6.3359770334486125,8.912129347131588,10.218641487951215,9.225907773554482,7.287143977327885,6.078901212271327,4.107803950116441,2.374380095803346,2.5942525635985776,6.151511505715632,12.89487363952825,18.98142615024299,17.406920680612913,13.716256589709975,8.614932435998806,4.555293898617294,3.3858825523905,0.6800574043450253,2.1607566854099787,-1.0211568809070002,0.6061325068852034,4.437956016950557,-1.8192840355185653,-1.996088327707036
1050,-49446.24102391964,50.08905756862459,-15.840819496281359,0.14130301437832576,3.4769808590078624,0.13401449663576698,1.946783289253199,10.022271600784455,0.04714431800551197,0.7764358152882365,0.18675786613366008,-0.2989413678507892,-1.4806039398171043,-2.0470220057134925,-1.3299401490714924,-3.363586976750939,-3.7458359614228423,-2.0643494243797416,2.530322572812398,6.583099871482201,9.064624199981104,10.396222567892542,9.22075482725559,7.542591551830529,6.179643060120799,4.411058523055228,2.85432118489584,3.0231978257112337,6.170582954378891,12.899232661791952,18.89417401456275,17.347991664635686,13.667197724563337,8.571159719732599,4.687051053206012,3.0879275888086606,0.5182055766893219,2.6787173546436702,-0.8737206796648653,0.6934834437631181,4.2577876397594405,-1.3695931974381759,-1.660630371371713
1051,-49448.84931716693,50.96921277323727,-16.464023400367214,0.151885758533722,3.545447231711238,0.12360065213984298,1.6563135106976423,10.559662325955726,0.2986726870382151,1.2319563229736732,0.27636379568313885,-0.3650126402089165,-1.4316483615162665,-1.371884821153038,-1.478256765826232,-3.5278561496010576,-3.9141257700755405,-2.2075737017892902,2.4332960406456845,6.670151427670497,9.182497864357318,10.742633631616199,9.97667275354116,7.981917293811673,6.571002365506434,4.516912890025194,2.964249799903034,3.2186545486387144,6.5775747976302705,13.274292948483557,19.173709044912215,17.630432623661484,13.810392816366004,8.836091526316261,4.543218806951309,3.1934751474908376,0.4605719997363655,2.425624917581993,-0.7991643348009501,0.44989117388735916,3.77332594186039,-2.3213714347002568,-1.8282308521221464
1052,-49459.240124023476,51.31760965985583,-16.80461232207438,0.12421223981346652,3.4553905236794424,0.13420277056530616,1.8983769694744572,10.33687021212132,-0.06668862758795721,0.3680739835824441,0.4501999254110579,-0.01992148558501694,-1.7278883989172964,-1.7230842897261285,-1.1027482600572773,-3.226641527312392,-3.7790791658857423,-2.078537394919272,2.437855799177851,6.576004499954845,9.139296279378659,10.537158898035596,9.570047595181597,7.764135556199285,6.339523255596235,4.310051910900965,2.560135603091027,3.04813286653092,6.55597446576867,13.452571034394625,19.46780417419795,17.986708958685373,14.432457669075651,9.265792093997176,5.291596634960412,3.811691366461969,0.6203453639419414,2.6354281214835638,-0.7872760781301791,0.03955457909851313,3.486417325785204,-1.7038144650218976,-1.2699127065753313
1053,-49457.196246397834,50.93433669594983,-16.040475037875993,0.14203539006299828,3.3726275307058335,0.1604287982649514,2.057453780391075,9.148532740497657,-0.08480018286798272,0.11187167685955621,-0.5715224045905466,-0.9313645036059818,-1.539111915260109,-2.1691766177379743,-1.1898760456803332,-3.152501796539839,-3.633848893980403,-2.25401476548234,2.1877867346922133,5.996505747415965,8.485146023574446,9.997303262572341,8.915735274436733,7.238074007351322,5.917764758485285,4.168195297579991,2.467023192097932,2.714341501530846,6.263128026341781,12.726497352413393,18.7474302652179,17.15480799151826,13.647921884777407,8.949818086862054,4.8535061484788615,3.2100849971879737,0.43413742515330433,1.8357164872995473,-1.1966994692134383,1.0748368151980698,3.3621142943749023,-2.1518466011602935,-2.0110453656413374
1054,-49455.636341849924,51.40729299625132,-16.612428898692016,0.14816844429802437,3.484507322748843,0.13674965792677657,1.7091593387997601,10.305923315201749,0.214257856414758,0.3687112279650298,-0.22459431941543667,-0.04057685149556453,-1.2559743279099118,-1.173509005756904,-1.0772163893395679,-3.0626891768180675,-3.8510494973285034,-2.2671955902113536,2.1920970155843436,6.403360442861582,9.07602459522123,10.859723814249067,9.859020427092387,7.938968917425059,6.665468236093195,4.824004544559866,3.126158602123483,3.4653365706184664,6.743727669813873,13.48682681031819,19.74311191590852,18.00069971275826,14.525279781546352,9.538399461595052,5.194466895933946,3.523822708348123,0.7669182525501268,1.54170363842976,-1.4355377148366841,0.6279578302893373,3.8919188255465658,-2.6786086986449242,-1.690693553959545
1055,-49447.28345764596,51.28425696769485,-16.674152052397584,0.14238344745482207,3.5485772903114565,0.12470607850132182,2.1599732188762233,10.23144803966649,-0.18969482509189106,0.5359263922593611,0.09686063119862055,-0.03409907179778954,-0.9385502712082988,-1.7016870661141392,-1.2480431645774546,-3.5471788672295625,-4.116356676797707,-2.6100178237513654,1.7907593311633379,5.793020950453051,8.660280305269847,10.158073675366412,9.245833120795998,7.6146283074226515,6.392783041223322,4.421251721068372,2.827805069345418,3.191215509281931,6.48846841314208,13.362219664343918,19.463488035221395,17.596353758424872,14.262387322306877,9.014031491950137,4.959812630730201,3.5529937566935885,0.7549631967911995,1.9125693459459197,-1.2805342966019186,0.7118594297264234,4.032544146593775,-1.900229254036872,-1.2852686711772234
1056,-49459.462644626816,51.560176023693934,-16.988032210274437,0.13333769693335826,3.4868044610018814,0.12874270334879406,1.6411410358236853,10.180693217404336,0.2529658167111326,0.4884665119294659,-0.2602180630669679,-0.1730428435371266,-1.0628761526862198,-1.832204062531653,-1.3490729058757494,-3.1922348790256008,-3.880268760246971,-2.0545526711271505,2.4503743193145793,6.542035845942876,9.033265056980781,10.505502849812888,9.487151939659539,7.845179982511094,6.531820404480601,4.815635675576498,3.3130360695767798,3.649949972618891,6.765235319253949,13.544506439859614,19.837265374711176,18.332049133667,14.722382887074543,9.525522930435773,5.343771862433206,3.4648825730822486,0.6623598450389411,2.1188137237616753,-0.39776379748276225,-0.30189098448603996,3.5534235825200415,-2.1143354952480595,-1.867821379263477
1057,-49456.04769400955,51.14753276880529,-15.664399298046904,0.1411092330817074,3.456394561078595,0.13839316621221487,1.3037881011962649,9.996556072208278,-0.3259511661532521,-0.26211135445845907,-0.6272116041843924,-0.7600447552236179,-2.259040589993017,-1.9010658843945691,-1.2471676043891116,-3.533521412600219,-4.073921752740536,-2.406226519271375,2.036525955163071,5.97632851973738,8.746965308558364,10.026545935144009,9.23081225890323,7.287657343543361,5.857503463486664,3.72312534934835,2.1333382686130835,2.311250829865074,5.574698952962373,12.673101815457196,18.439761005434494,16.924309080609934,13.159936828867783,8.371445897815965,4.444374979949375,3.2928385653940153,0.5826775056371298,2.0840541211656416,-0.8798499886711737,0.2843292117338637,4.616882037838011,-1.901960720719829,-1.2087284766537392
1058,-49454.9474868448,51.39652298500593,-16.529675255937473,0.14570327706424344,3.5448538529811393,0.1200095703733706,1.9911370668260404,10.134403402175153,-0.15292381120125859,0.23546558314830904,0.13707245978201238,-0.27084098061829237,-1.3467450962968543,-1.9054439380044905,-1.173155086779218,-3.353492554811795,-3.7328913508926203,-2.167194654328863,2.6371311687122594,6.785250281126235,8.847427281211752,10.438812290441161,9.609106515999489,7.791631564956042,6.5559150126883114,4.723860962356841,3.1413252975114987,3.527993321673095,6.682122969233361,13.586792229026512,19.6912061726573,18.144826468986192,14.37102301749553,9.278410633823027,5.292910538245798,3.969645030681293,0.783335221431784,2.1335769268448854,-1.100794129963187,0.7004832028608191,4.5027535095053075,-2.287754432971638,-1.5151103189615427
1059,-49449.82099298041,51.79162988669482,-16.5356129530321,0.1450106870576703,3.480373596191554,0.13437336511816475,1.3391768487181392,10.366889359927917,0.40171766095710243,0.2674792250619706,0.1968816098237731,-0.26082856681541405,-1.5920155016385762,-1.3385519637681191,-1.4326628469309675,-3.584848245625989,-4.057872493207593,-2.355248049185597,2.0222280353586637,5.959351251439825,8.573481057908262,9.783891871288885,8.879089641464017,6.840070890985865,5.575523924564245,3.8652723723269475,2.1155372107212855,2.1598146642820377,5.799041447290285,12.727070384508458,18.705059975947872,17.224347027419345,13.73312435309989,8.817336002416635,4.642101120890478,3.171262551448307,0.5026333685266965,1.9788618556629491,-1.0626429527374388,0.7276219562413733,3.788283954669212,-2.2818555554739555,-2.0753496697070704
1060,-49453.96266848168,50.60165753900866,-16.37337506419597,0.1363836007129126,3.434089686268483,0.1378976844989164,1.6256635037366467,9.896055998353685,0.07672111271718479,0.3619940121442535,0.34332228417736926,0.0583743320837998,-1.1179592803373124,-1.0411933295156475,-1.229521972291931,-3.503189283902082,-3.917672209336567,-2.3512773272242633,2.2988311086647575,6.564204473127381,9.408712887237865,10.756718741501441,9.95992657407549,8.271766354269198,6.53378420122547,4.693670866670633,3.088589226953776,3.3268309510366807,6.7520428030718715,13.877835180267839,19.789484364842203,18.26512619350999,14.703346179512282,9.438050133478393,5.1828757768344165,3.6497801893045847,0.5201930338927875,2.4985923263044025,-0.7614991946818045,0.7451479042238373,3.82284802639421,-2.6148720110053376,-2.0045909991329345
1061,-49456.40682023665,51.12853155526002,-15.465787435656772,0.1358465336332092,3.5348229247856624,0.12984637597870125,1.500919448900379,10.136740569544799,-0.15599517736640972,-0.007925695388657089,-0.5916621742009115,-0.8346340543678807,-2.150736393409616,-1.9755584730620768,-1.059484792167419,-3.173797476288627,-3.943830252757363,-2.433590669856572,2.0089247674394803,6.009330650539521,8.357155211954463,9.659446060954282,8.985536870307714,7.205421755158545,5.89777935850877,4.022930489860827,2.381175626409845,2.3683072330791664,5.675355092299783,12.11057894556932,18.516282357403302,16.86130779870032,13.53584619460605,8.551694717196916,4.623488585746983,3.3127882396771806,0.6441898745051394,2.398250973559897,-1.4127419782425417,0.4378303352328242,4.214848430132038,-1.819580637696453,-1.1548114182205331
1062,-49449.50378014735,50.42327432236475,-16.104860733597263,0.14810850665410943,3.567206833436023,0.12150363302399768,2.049467516010204,10.842104406490012,0.3730338038476716,0.5625376657783538,0.02341536375564205,0.2513687881041716,-1.119659365030336,-1.6607359910047377,-1.3553916710145897,-3.2480313954365445,-3.8230464829705135,-2.148530684512122,2.2439868856661764,6.5700568112847355,9.093362969866998,10.70840193408033,9.727454110946688,7.615028137627723,6.388583282885222,4.582730146189319,2.807177757477254,3.0343685694202827,6.3766437149885835,13.226259499003417,19.290492704543656,17.449286853101373,14.167274698117978,9.170500860283926,4.927997838242297,3.49405133854862,0.7566676758623775,2.469571944858231,-1.0717666963184376,0.6908485117425832,3.6796379829483863,-1.9925223969738735,-1.8535313676683896
1063,-49449.441214735714,50.09928021246895,-15.75257081204027,0.14733763034162853,3.4872700875783385,0.13480758853458125,1.5205214288593176,10.425203320452933,0.6526993337554876,0.7070170254695304,0.8180541460126041,0.15367235509012267,-1.3884000277671764,-1.3309646724811286,-1.2416903643664596,-3.1739723920311116,-3.7931358189480306,-2.2342568632025177,2.42322859052053,6.256381798615146,8.741774809780539,10.177488099584775,9.039958938778721,7.366814775507882,6.114883898892925,4.291920066270945,2.5171430948665026,2.751657259377393,6.053593037588652,12.716220087839947,18.411702775758716,17.052579830274926,13.41243320734579,8.460368260080102,4.512343662292133,3.188345590240429,0.4936989798978688,2.561771413905823,-0.8998577976126402,0.7301446743238623,4.1578152495834155,-1.8463876603360818,-1.3918543473069505
1064,-49456.301459718925,49.034328619586844,-15.35341887158047,0.15097136648352735,3.4614693899956213,0.14366040575504543,1.5877667713051131,9.887230785589274,0.8120391446624247,1.0649605420748627,0.7812058245456477,0.07162103151759319,-1.2809626660889384,-1.3291843245646333,-1.1061058610156596,-3.098227901064706,-3.6781966253471525,-1.8996556775183606,2.528529637769792,6.368141245642139,8.996297565567657,10.367851845272256,9.577062745178576,7.967508155863979,6.623550722311719,4.788404228083752,3.347537747174104,3.3063795223393,6.7595875552665206,13.654453523683463,19.53746355731097,18.008645524777023,14.115498499544481,9.12882971296783,5.344555837309345,3.8372847308714273,0.8965140257384524,1.9135581585421024,-1.558586131842267,0.5636522197805042,4.38067824756609,-1.3318274495286138,-1.2190885457163165
1065,-49453.51707028517,51.04269372276229,-15.965552241776962,0.14390519541536345,3.426282102380098,0.1344455060855557,1.8766296705796706,10.313816878655679,0.09720872383528377,-0.20799764327549644,-0.5142195513714402,-0.8478970232726804,-1.9512555688604636,-2.32955312789387,-1.2883742469856059,-3.284715231491474,-3.940907546513496,-2.427668200025414,1.970221075565891,5.913092821262971,8.610053316203809,9.954599744015095,8.824293863311851,7.07376458619221,5.682358009386021,3.7272161439151583,2.251182404019352,2.4219402813173945,5.954728598761407,12.79370114264851,18.576845047251066,17.103655287586108,13.47660090609131,8.553520063086646,4.446910557955098,3.0808387630018768,0.25740146549423415,2.249975224510051,-1.107327905486255,0.1091382141909241,4.448226912002353,-1.7757790728126321,-1.197602209438505
1066,-49456.19239567412,50.23490378787472,-16.057936682890276,0.1421847743386133,3.395183956006854,0.1565734459994626,1.6740504473444706,9.185202872498714,0.39155969007390784,0.575763895202448,0.37869286375150724,0.2725249942949097,-1.6509142929017349,-1.0400512003824187,-1.2909761489282843,-3.0895716581611516,-3.6420222864782485,-2.161246239100963,2.6367073834796217,6.555337428555032,9.269565539011923,10.404608602800748,9.61611453691069,8.007147055590991,6.475211920720515,4.816901653256451,3.2799926809702136,3.5823634067421475,6.882030892304269,13.233437459526447,19.11218102854064,17.589399228378173,13.969198382609878,9.126979460203726,5.173543592091482,3.5050907860053546,0.5357887820171654,2.5081736272117814,-1.005391103140014,0.5936984932191721,3.433940182349693,-2.211913004303469,-1.5528615508588806
1067,-49449.348982781936,50.473839466286556,-16.274146346480734,0.14196319033708127,3.4423477332220083,0.14784157762080655,2.1685408832513002,9.450650453499705,0.3271758042684282,0.7449854363128148,0.26605845103325276,0.0986053468490337,-0.7763163072718076,-1.4304048558958562,-1.2300563184259778,-3.310460119231762,-3.9453053550691104,-2.3700472787853006,2.3012644964713203,6.384999109549187,9.060402976178677,10.645184843443205,9.530025872756921,7.782833433038677,6.3727592181150765,4.325993168478298,2.6427539286268367,2.4909168133698083,5.907906637941075,12.57283208468949,18.56594713313298,17.106180872581366,13.287813544859453,8.441185766466509,4.68652341879233,3.3063102683963916,0.5791297987165426,2.374517722058591,-0.7581460478120732,0.43921580249027914,4.2345432482544325,-1.7685912038168639,-1.6460732799259583
1068,-49456.58807964522,52.22064143282513,-17.27280065399556,0.14049628482036902,3.5619197980204778,0.11555457114530603,2.1010258230407137,10.63745450739614,-0.30868642622174947,-0.02675968991378371,0.12916534967251275,-0.11075151296373746,-1.3785099840888155,-1.6174463629154339,-1.4380308765134715,-3.5789366630116657,-4.116368310189477,-2.458296932718105,2.3207032404678296,6.405037335665367,8.806454374903867,10.429110338791679,9.693849058423229,7.864461378249553,6.304148163031823,4.134862304064326,2.7037593399260893,2.9589731381275173,6.5316289495336095,13.659087954017222,19.440449018686863,17.85044844885397,14.321043243844935,9.139908840321267,4.816179195372903,3.4196059677535295,0.5528826165858041,2.4894021849551065,-0.7393278175794187,0.7576532808557995,3.975275634475072,-2.766476231723805,-2.0096375751201374
1069,-49450.58606907386,50.46354683584851,-15.721479224745476,0.14260617918206045,3.5551795344368355,0.1338784167629576,1.8083335382284234,9.776587405940626,-0.18663538673723046,0.10385989340883571,-0.5806563666851694,-0.6461276889881385,-1.901922363198473,-1.6929478155608602,-1.1866897053117378,-3.2927915292593317,-3.9716559627557153,-2.4228970736146085,2.0977423033492153,6.064496023930799,8.549578113416537,9.810306048358786,8.871502578383955,7.447893478022973,6.057275852759586,4.030084951600247,2.308189869632406,2.440078984906728,5.7780618483621495,12.493242525093665,18.67780748261142,17.144825546398884,13.593721734349547,8.577184254525763,4.33509056110003,3.10505495094922,0.4679152384822549,1.9176603662877882,-0.9908476411043068,0.7646335330754535,4.184680525633207,-2.0621499895969033,-1.7852858319495346
1070,-49451.4080586647,50.0421210837317,-16.28968748931814,0.1429686264059668,3.39020025983702,0.15713859875064942,1.7337620926236401,9.1351558238538,0.465439313009106,0.8330783827759801,0.22023705395163673,-0.18272036547386106,-1.4277997808595968,-1.1693009894133082,-1.3281596096521409,-3.0408586254250993,-3.705339046592885,-2.0574845590865625,2.607023522663462,6.75449278165904,9.179509618664719,10.557307000480664,9.676346536599173,8.129221027861593,6.55655477529844,4.792683263175601,3.260016684905859,3.35922836750471,6.751940883652718,13.20611964585157,18.99618451154563,17.524795401480695,13.987538832835789,9.055633622953229,5.163217976742384,3.55026319567651,0.6198717594974602,2.5941221468427833,-0.8989246842841417,0.5005325208718601,3.5229803339911596,-2.2597128719396578,-1.4621150645533383
1071,-49447.29681362341,49.84446446844029,-15.635050453338303,0.14010237040818185,3.4781927279356206,0.14072865778367025,1.346080920096414,9.600046713831857,0.5772018051354028,1.4180563456926707,1.215445337377879,0.7572276331772012,-0.6559521958965837,-1.1993612321423806,-1.2931444533148544,-3.322596098976504,-3.9467118052364736,-2.4388994219543205,2.0289730864343034,6.088076380994661,8.301060981588321,9.64532202406281,8.791669207195781,6.999115574078409,5.579738180961512,3.5845071984601176,2.094954035254922,2.273053933657264,5.83093376408879,12.763886857200774,19.072432502877362,17.201279092917343,13.703277625726,8.594993458298307,4.563687004022663,3.396883083669576,0.5014356626452339,2.032052040256206,-1.403487710464042,0.8291475875809416,4.2414905530139,-2.073496824091305,-1.4616776277691943
1072,-49451.05398625542,52.037027142955395,-17.132333190593002,0.15204288390581389,3.5990936130060067,0.11325126386527358,1.9260058889243097,10.871334475165858,-0.09868322305660279,0.27300536555814836,0.19156791799953032,-0.12241891428409518,-1.6536835323938295,-1.4345266283397764,-1.4949073909794506,-3.6298595922294434,-4.186769699504693,-2.4263631350499892,1.9976254867931424,6.150643934518838,9.09011001231653,10.480510956045723,9.460165976402156,7.761100365211032,6.416116161337925,4.5357996661722675,2.8455296540865724,3.0826037590921587,6.3478235097340585,13.126720221727435,19.57779501813415,17.922612431570354,14.158754558366605,9.000265615930223,5.010810186351457,3.460666469810024,0.5941861083577903,2.336472487999564,-0.8003192652904207,0.4297880759059061,4.350344985844014,-2.475997393576426,-1.222676925107658
1073,-49455.98002935625,50.86367584234663,-15.992191057880309,0.14348854607075037,3.4399932592623217,0.12866165183787306,1.5555960443248544,10.59013133745761,-0.41506448683535974,-0.19077268443545944,0.165794791379986,-0.04464542555098168,-1.582017481681584,-2.0072990672175584,-1.235780086064944,-3.3045325611462784,-3.941840251380553,-2.379552736339262,1.9006811387741471,5.991496173447606,8.674142907480302,10.130974844973512,9.064529127333314,7.301670573515604,5.896918211898623,4.169978182808634,2.7557010105034276,2.895342048290564,6.295419413526086,13.097371949557427,18.793403588353822,17.064839149412222,13.37235941009307,8.405664150289358,4.585736502031438,3.264541592162566,0.43046467570117347,2.141972121161878,-1.4756495515062193,1.194970982316291,4.260382724906109,-1.8007060834161825,-2.1067147149928225
