,lp__,overall_mean,yearly_trend,theta,mu_v,theta_v,sigma_v,mu_jump,sigma_jump,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
305,-75221.46912211587,48.79577186571969,-13.769882655453161,0.1364748202054574,1.4552899929690928,0.2531360654800494,0.6306442872317068,1.2031533418109424,1.1780415430168243,0.6154637601251107,1.0665345501575696,0.9446203357147015,0.49339789582210847,-0.16362570101823923,-0.914166267034621,-1.2339041045380874,-2.970093660179975,-3.4641231735775144,-2.2534011030784744,1.9285825624598432,5.116866153616165,7.010926134356924,7.5724824035180065,6.4324370551186885,4.609962756250234,3.0374939175315374,1.4293152305948065,0.07540381623520966,-0.18516834047012712,3.446927199253291,9.419687776662975,14.56947640351288,13.643804251439363,10.859033320986828,7.256221074533951,3.7789110289221313,3.347749685605773,0.5957239611110838,1.718277775028002,-1.3319758252798775,0.32254255763359146,3.919529646435684,-2.6358363944852594,-1.3446862365789571
306,-75369.05936645105,48.769995588717194,-14.030270949283421,0.12733871087451662,1.441127196334833,0.25033923592007185,0.6172575595826252,1.0489354775029422,1.697321480081303,0.22136867040663624,0.510327877732899,0.42612463734110506,0.690291085563418,-0.5000894428241778,-1.205051268680544,-1.1631140438654786,-2.7235201810164815,-3.372077813961658,-2.249162961035362,1.7924385184453522,5.117859475846215,7.2849690556001345,7.886391620737079,6.721367349331255,4.9849241553501304,3.446423003691918,1.782602285625389,0.5491179957698639,0.557248723579493,3.8030180458351373,9.641578779403165,14.508936867047643,13.500775421524683,10.510684969045776,7.361921071302497,3.86134752491927,3.436502422076634,0.7102333589186588,1.9904231399534391,-1.1860299890966548,0.09647910682680849,3.893838469153372,-2.0861759258572805,-2.08561504909587
307,-75319.21975071885,50.75554117953799,-14.598278352752052,0.12813481610466426,1.435957051295332,0.26918196036765457,0.6536438708705636,0.8167961344221452,1.6848527133521187,-0.29771320941283375,0.1428239396024621,0.3306831360350669,0.015388450493324421,-1.2253100181653016,-1.3170826348446916,-1.3246451295174084,-2.9241845698592095,-3.504507904882993,-2.4081538742582516,1.5606454014744282,4.893123346346841,6.759719364459335,7.409189126735119,6.088830165966417,4.340250590646075,2.8582980781401752,1.0968598238552831,-0.16655621685486344,-0.0778106411408223,3.1936081490195147,8.983146541580593,14.04791260927968,13.333798174200844,10.323488363991832,7.052753866988791,3.5946188774575476,3.189466835992806,0.5808594155186012,1.7993806842156475,-1.6802438029885074,0.3114197362234528,3.6004160182064813,-2.296753103603718,-1.5246150772317855
308,-75215.45569836856,49.65291946310103,-13.892289088316565,0.1304393799286737,1.4424695629037683,0.23599070642439526,0.6235714619949563,1.0449412597498124,1.555577195761438,0.17962987010339684,1.0040957114448859,0.6427521240502237,0.5129943600864166,-0.6582721737277467,-1.1005078196277962,-1.3691574573822527,-3.0531888360749644,-3.548189718549015,-2.488858819962745,1.7910338621343864,5.0141880750978824,6.95411031708115,7.6129438825474915,6.336155332017131,4.547074868129903,3.334737202250241,1.5580693055178416,0.2357156127021397,0.20656472720688274,3.6024188389802863,9.399102133675393,14.366354069208784,13.601523838499597,10.711447860398106,7.295696993489271,3.606748799910563,3.220914439288336,0.8405108551366604,1.602528470758243,-1.5389505428371568,0.4602267113552092,4.196066506116216,-2.006361809168924,-1.7005623163922363
309,-75401.97713663841,49.173670810034885,-13.193993152205165,0.12964868436262308,1.441709677160646,0.24696367578710418,0.5997196103025836,0.49908635809704127,1.4392507959753253,0.19428582121419152,0.5605547293755822,0.38713184850928745,-0.09452763360665359,-1.3634414872364737,-1.4346285526679974,-1.3904967244753261,-3.1537117327266677,-3.4796829625957226,-2.1485975161967708,1.9164376816925457,5.416370281044649,7.314644846741327,7.9457273413700005,6.649705732006988,4.664578481503981,3.310985402385768,1.2928513181475785,0.06186526680287399,0.08531194572974037,3.455453587767905,9.394666949542355,14.512149604877536,13.485776463860308,10.668160252743347,7.221993550977314,3.4973800836364664,3.064649166517634,0.6120439025286238,1.5133880569478062,-1.767031397138939,0.21029570833331807,4.825205192894963,-2.282984833724243,-0.88981354761627
310,-75315.08522009247,49.5870079860973,-13.57626280940259,0.13135119628762254,1.4387141225123246,0.2673197070953884,0.6484839082426713,0.764046821281565,1.6027798888226406,0.5178380269597607,0.8980267163272785,0.4478667987274485,0.26122798470287206,-0.6177269309837623,-1.012584511157257,-1.4166163671856582,-3.150701554715973,-3.7500219083445203,-2.674422471238763,1.5265231109822657,4.7708583021742825,6.785697336441081,7.212418010568733,5.752214752678642,4.024349562450576,2.4799644825240703,0.6466001631385058,-0.574011025260919,-0.4133730820057342,3.041966147190242,9.102746057460902,14.103856153076961,13.247063982533794,10.683374442522307,7.20033548508836,3.6041807063136075,3.2722557034809427,0.630232638911059,1.3075076422895286,-1.6575676769783685,0.3109017017782732,4.690743849962149,-1.7322432223593147,-2.0258245746630714
311,-75000.54948213878,49.2091583583647,-13.706668263239862,0.128756338742428,1.456784668312923,0.26445713387702713,0.6561828835303305,0.8039245100164276,1.410347245245506,0.5348452135131039,0.6272801893253995,0.7405702928387058,0.49601232472688883,-0.6317712275609615,-0.8280110234083857,-1.3274435174281791,-3.0846497776326007,-3.7116420179494187,-2.8872758164194936,1.3908126633235802,4.948152292137605,7.138193331232193,7.6083217710508135,6.550161093149477,4.860760231792653,3.474847725339017,1.6112133851698287,0.20694193016805099,0.17163567345217767,3.4868810990738908,9.576734013721063,14.632258436655553,13.641620716475085,10.897574207659074,7.475536518369798,3.9083660905182183,3.3738991666356997,0.6760340295613252,1.686367226157164,-1.389756781057438,-0.09083325787834408,4.534254544875871,-1.8456341778833116,-1.4276170319746517
312,-75274.87444404242,49.61678431858251,-13.538290826758937,0.13590121671698385,1.4379892872828033,0.2537344027772733,0.6078740079875109,0.8059612807121816,1.2027494609850218,-0.16809721496965763,0.2925221771268341,0.005095076461356457,-0.4818901996839242,-1.3267373019892446,-1.6253169713715179,-1.1652434935023268,-2.969745726045921,-3.5735389209258237,-2.4065153130532253,1.8443897400186502,5.192481771260522,7.001750529900181,7.599771210705044,6.6081340301166,4.957837036840313,3.35762285969112,1.4493808964094264,-0.01675940008414037,0.15087549531358233,3.51456122535413,9.293518571649473,14.237982785966555,13.433926505004408,10.557826386524972,7.379949463751986,3.54809075315755,3.2372527131232203,0.6493834477883852,1.5782881563546456,-1.4687488137970486,0.5298789295649208,4.151084647195828,-2.051970587326604,-2.0134343064835862
313,-75531.59968945035,49.13108189663292,-13.83857348900195,0.12973509100730887,1.434225091801725,0.23439096972003906,0.570836629625114,1.2194324898358586,1.6576168354111225,0.36186004597740756,0.49234263191721706,0.2826871902177436,0.2874279902589297,-0.7135198484400338,-1.5946845716468372,-1.1226944545519102,-3.106045879888695,-3.6633114361304746,-2.7817573133309286,1.4702604593590762,4.81845943663995,7.055927760329144,7.693107768351424,6.486784704217084,4.6091304995710844,3.3283670744349796,1.5076131047175818,-0.04078553222972664,-0.11192738591886944,3.447254333772762,9.252658571950198,14.128115563335635,13.032169255288172,10.132379807566084,6.68808218608299,3.1198172927867587,3.0233354146776805,0.5827296541525432,1.3455887967922249,-1.1878226716206768,0.45474929429979827,4.250710742955636,-1.9900072003560916,-1.2449437084632018
314,-75233.33817243172,48.54124842478705,-13.333252660210418,0.12974814908297175,1.4363782728849888,0.24449455328273942,0.600035829261233,1.1260348915134406,1.307070366888738,0.11381449167212405,0.8066902992062462,0.829660485175046,0.5085125443945719,-0.013888572146719048,-0.5146152447524052,-1.2938799102695338,-3.0435366054346282,-3.5659785229127188,-2.543298720064155,1.644623818587359,5.074948471953331,7.036603749461441,7.684795507870002,6.469002883226185,4.830107967126814,3.6061369573163735,1.682041576595531,0.22095368231891682,0.2784764424007574,3.714885064234805,9.524331307586584,14.531811652961688,13.572268958931556,10.667187106837336,7.512491238197693,3.9378548044241533,3.6381094501702607,0.8050823143496022,1.460717581214408,-1.7402601315846298,-0.09601162862487608,4.247666078134538,-2.1778659877092656,-1.2768614484213785
