draws,lp__,overall_mean,yearly_trend,mu_jump,sigma_jump,p_jump,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,pi.1,theta.1,sigma.1,alpha.1,pi.2,theta.2,sigma.2,alpha.2,A.1.1,A.1.2,A.2.1,A.2.2,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
976,-48842.88997849962,49.453040211040765,-14.72351000779207,3.450818381549447,9.896976820207582,0.18244618219623276,0.0809220344340161,0.48524889586401054,0.4088619318182107,0.35638786086975577,-0.7494331940593172,-1.038909740962389,-1.0459407087314412,-2.9301332442385433,-3.53811529770409,-2.0817934448799584,2.516018206949388,6.379670481443402,8.687479728095294,9.924951904251708,9.062472091268392,7.218888887857854,5.781196048950105,3.7400239944389964,2.02458048646127,2.2292671302254674,5.242869765626367,11.186800717704596,16.96940252252762,15.678533176036366,12.991399273992956,8.857076778930567,5.228826511645586,3.839320311570828,0.7734331195736753,0.9791746990611307,0.002447547883633004,2.312338285263289,0.9975554449195141,0.02082530093886925,0.5768078796825441,5.020778857289363,0.5616884851338986,0.7701854224704702,0.22981457752952983,0.38367671727227254,0.6163232827277274,1.540912864526857,-0.6046904357523702,0.7945044768905896,3.543940249780147,-2.269162796747613,-1.2207509391585651
977,-48852.084045336145,49.33791758853203,-13.971964835199126,3.2364716792133503,9.73965515689367,0.18244618219623276,0.1281059696494471,0.21984198441876082,0.3621871721879617,0.2910315578155247,-0.9603555786528024,-1.2783685828660525,-1.2499466650793893,-3.0489204468160462,-3.4969241004652583,-2.032179493942651,2.1534804509181074,5.74077486808614,8.089444177326131,9.40774449740463,8.304080762835632,6.394675438121881,4.815875408563675,2.8464583894075273,1.3572205664814674,1.5335076628234579,4.520090839518313,10.488049522793972,15.889177662649956,14.94459898788411,12.33768170320346,8.54856762976643,5.0815172341864105,3.502161416631249,0.786161485809938,0.9908116526964009,0.007074828489608573,2.2893212496752855,0.9929501391940789,0.009188347303599076,0.5993779478877719,4.988454068240684,0.5491531317345045,0.7915933633109314,0.20840663668906856,0.37517205042017027,0.6248279495798297,1.9816867163165428,-0.6444944283169505,0.7938992396812304,3.4746463650191695,-1.9443993726036994,-1.3800530345792046
978,-48845.65427053815,48.96102408187372,-14.513066246215207,3.2438178937089166,9.481901649617956,0.18244618219623276,0.5605649851926856,1.0569262285533552,0.6760110579952943,0.8252814818088667,-0.6216012240004948,-1.4130210674140389,-0.9909960134228141,-2.639874208449498,-2.998355919423698,-1.60819090241145,2.7548700163453823,6.506917666103512,8.676792895153751,10.138924072861428,9.034925105314462,7.161268775168824,5.5619880058621884,3.61976245030964,2.024252690552651,2.206062294155626,5.410462042424691,11.544500828833739,17.117191774660157,15.749055463007991,12.984464665158603,8.900603774078132,5.012010802665392,3.687399587298185,0.8844274355217034,0.9937548721342312,0.011160191030407916,2.376950745264443,0.9889018528797187,0.006245127865768807,0.5952208151708464,5.031116640719507,0.5514407859315388,0.7822324232266298,0.21776757677337022,0.4256464794679923,0.5743535205320077,1.5595522138626965,-0.2647889852702884,0.9438117159218055,3.924378835391347,-1.9624663095493555,-0.951822707679053
979,-48849.81658867308,50.109124803710976,-14.499738345663719,3.534783717644252,10.13715095928867,0.18244618219623276,0.1500791840775692,-0.001954141107078998,0.4918024550156021,0.2716173509415605,-0.6771397412885146,-0.8723685718576134,-1.301019747469931,-2.981308161352456,-3.343565221736414,-2.0543933481423466,2.2101168165968335,5.725146368377501,7.970399182975738,9.09033744287096,7.970661178408339,6.233583399626924,4.876924643531131,3.0641107382595667,1.383454953786855,1.3363383678631784,4.575078505263408,10.454311103111502,16.38941624555314,15.181725719004742,12.416099609030454,8.450833136834692,4.927401402501066,3.4196863174796075,0.6894693717136566,0.9911963999037895,0.0019736182696719106,2.3050759702035903,0.9980283280342344,0.008803600096210507,0.5914633493012903,4.996518731834315,0.5535167035160821,0.7674148980811385,0.2325851019188615,0.3919126958926261,0.6080873041073739,1.4124294650518732,-0.6002317235260274,0.8550799133950464,3.894131599258186,-2.3069077169772068,-1.3552735203188748
980,-48845.091692506125,50.40157254428765,-14.910229609509607,3.3715037657924,9.40835511920011,0.18244618219623276,0.0103830254674318,0.3178924712608435,-0.22851793730381983,-0.48093684944467224,-1.3595665266290817,-1.5119643411962107,-1.048209219829501,-2.6248776208416804,-3.1073518396351822,-1.5749487627361263,2.7299216616349917,5.993114059006959,8.325480614943467,9.364126544183588,8.29802965347502,6.4225185094911765,5.10529733770545,3.3492787031533267,1.8474760422961019,1.9378535265961776,5.33916821432505,11.47982924974704,17.150008883581116,15.866369673309446,12.96372354291544,8.866692178497274,5.133413273714566,3.9085314673071565,0.866425814794391,0.9958224734088391,0.013345472532154417,2.3086246396601022,0.9867431834628027,0.004177526591160885,0.6315083035638848,5.296054303029493,0.5317890964086239,0.7851982727504638,0.21480172724953617,0.42446375290084126,0.5755362470991587,1.9168981281340267,-0.8825307415050021,1.0227555317448642,4.0863854373314945,-2.448111245823444,-1.1163045103980567
981,-48844.17219585813,50.17477439115804,-14.616402191885335,3.6594248723522624,9.645215861371414,0.18244618219623276,-0.2225241237587619,0.0985852854897611,-0.2937876670531614,-0.12845027777137435,-0.7856382018079315,-1.119158402670885,-1.230063901094502,-2.9622018542439874,-3.5692748101528378,-2.3278225556325007,2.1474164010829955,5.7330807242134885,7.893056534954696,9.051909122991939,8.16283989952489,6.463424006387596,5.087055510495132,3.1399455388230275,1.5513809626283583,1.5505036173191231,4.616949110794215,10.902240849368688,16.597639262721042,15.492166818966387,12.45785169281843,8.395720005122243,4.6794698952037574,3.5762058627556885,0.7453695045135602,0.989998853404082,0.0008726325457207886,2.3616254496478373,0.9991277480873335,0.010001146595917998,0.5879202595651097,5.080112881802609,0.5554813412557661,0.7794563253712727,0.22054367462872726,0.42616281147042395,0.5738371885295761,1.6285666258681384,-0.9269735136434323,0.9114718094585039,4.192422104788072,-2.5793216063471323,-0.833748212935068
982,-48845.622451814015,50.36756418462723,-15.065502389047134,3.747167737470335,9.282412021714384,0.18244618219623276,-0.08179486404051756,0.47586848435384227,0.3051396842731417,0.5556983847027129,-0.8594623381111447,-1.2191987167266531,-1.1353594168072387,-3.1147316069255475,-3.5867493529474466,-2.155144171665632,2.060567597585377,5.568662815012785,7.804587904920801,9.027437558740587,7.889093243466296,6.248264005526593,4.802223900153296,2.9508349705580614,1.2777888227167584,1.5007256166548757,4.660158930372456,11.004045923257664,16.511121478123833,15.618403861874642,12.769803486991227,8.671403083843131,5.143021768184444,3.477826581035608,0.8515983912447912,0.9785497433730033,0.007100255360888363,2.3436687301839028,0.9929248918996837,0.021450256626996733,0.6348988350377194,5.159149012451353,0.5299891019331193,0.7788473549280599,0.2211526450719401,0.4301672328301341,0.569832767169866,1.986425787326482,-1.0302222304667945,0.8237752679590095,3.841132958346731,-2.3366856209186277,-1.1001778652010523
983,-48847.40854590489,50.09349991480362,-14.510125734595603,3.503727112073742,9.687735173183508,0.18244618219623276,0.15397755898311982,0.37953514265039545,-0.15049010566700072,0.41914702354923056,-0.6147079001112018,-1.227049937865143,-1.0306051459348202,-2.8527752181872046,-3.650075609646999,-2.1304067534226165,2.0805089792368827,5.6641636064079774,7.858464329825016,9.107090722269385,8.084107821421078,6.399504317517769,4.806948592994877,2.8632417840376627,1.3461843509680904,1.4942317056342485,4.681962585095553,10.64584974322812,16.03924572960441,15.03112568671939,12.371116675583922,8.311023007220935,4.601799189559882,3.3327886127435935,0.6911876404175571,0.9883845611788031,0.0028312916082542847,2.3183505095023,0.9971727127178015,0.011615438821196866,0.5708001874877778,5.109262392541066,0.5650730933241608,0.7973014548631538,0.20269854513684615,0.38789451363535693,0.6121054863646431,1.2824920519068213,-0.8819181031847471,1.14785651539867,4.26583996554597,-2.451043741602248,-1.0811131780166692
984,-48847.156976599596,49.30053835098138,-14.523670815811931,3.361028537264213,10.138996825428373,0.18244618219623276,0.29640859344790677,0.5007324800949138,0.2120315797973585,0.02266473531297725,-0.5177797646010696,-0.8362107903198528,-1.072765721726148,-2.828466027718512,-3.277669678894396,-1.945437841902771,2.4573089791042384,6.2112818981909514,8.690851252935246,9.974614532311865,8.988552166779431,7.2885544324831,5.756080961798929,3.774426854616644,2.1128006020147674,2.313905004591795,5.2326765266778885,11.419866598379492,16.645973084631745,15.515530551081,12.725211641001994,8.899763405832713,5.0647299408804,3.711501955845643,0.7766132710721175,0.9768106553989041,0.0005359034409273991,2.272299747820055,0.9994642401296738,0.023189344601095896,0.5913124639460627,5.045430144093469,0.5536002273816221,0.766226102912669,0.23377389708733098,0.4121965098434449,0.5878034901565551,1.4703324836123675,-0.9232038902826595,0.8024368867452047,3.598019249127959,-1.9912611548182533,-1.115363092285531
985,-48848.9115346795,49.84603667792978,-14.05245409804809,2.982483800622988,9.778850746442648,0.18244618219623276,0.20285597212411827,0.09643154258336432,0.30334953861291913,-0.2131836341236875,-1.6335691264840135,-1.744764390534874,-1.1602881832488476,-3.049657752699418,-3.6176354472040257,-2.3314687593278545,1.9090813287903712,5.669197548786549,7.949677975841726,9.071782810592856,8.020349929171138,6.409668153220627,4.854067586808045,3.0312621357182303,1.465766130875792,1.7313167495078703,4.936335405915286,10.939615333192735,16.248059304613655,15.172753422411837,12.439741077291988,8.616723414561418,4.907161794225017,3.2554254346610425,0.6356797161099176,0.9945012526740447,0.006646414934019466,2.3111184536101783,0.9933756236288759,0.005498747325955344,0.5806026647898168,5.035169784950751,0.5595610371924749,0.7714290652874258,0.22857093471257417,0.4022930432673356,0.5977069567326644,1.8447001061258423,-0.3374915547565078,0.8120124532467878,3.9201169344198736,-2.0655033259985283,-0.9373281966919794
986,-48845.154749002824,50.04818833207034,-14.497200508995967,3.0605212051568915,9.984078796519716,0.18244618219623276,0.32604130383816443,0.30494542707629413,-0.21009902550194093,-0.24604258676348734,-1.2700895758901858,-1.4606594667155166,-1.029705382363041,-2.937382123585093,-3.530866572764154,-1.9132048292619697,2.3715306143670922,6.1447400427384755,8.497086043476882,9.442346876637158,8.380056535957351,6.574928012955056,5.107163571529864,3.143355085751965,1.733399209555562,1.8502902538701043,5.032991526329974,11.112597734444348,16.578890943712018,15.292887719013768,12.409869129221986,8.587989243251439,4.579871412548058,3.413428384182598,0.7708207483281896,0.9995788802372839,0.0064314174207476945,2.2778963832453676,0.9935892198782094,0.0004211197627160823,0.5782419841781729,5.055479799764672,0.5608835424761247,0.7782556562511067,0.2217443437488933,0.37636696380015877,0.6236330361998412,1.5428429643324728,-0.3655806938407013,0.9928653783989332,3.9043401061478646,-2.145104449809863,-0.9917473895799509
987,-48841.99725679252,49.87433545501697,-14.811049283832226,3.250589251724493,9.768886031078965,0.18244618219623276,0.12654316122438525,0.938840416781955,0.5947951792444957,0.3500452206990109,-0.8118305948734459,-0.9804414819790204,-1.2905717559565146,-2.8308587853911042,-3.45262540776711,-1.8807933514555573,2.457310192732918,6.192879270811457,8.478718752870323,9.494307748901786,8.502640266306294,6.636815106398913,5.194029205368628,3.14326433283782,1.4891383767741304,1.8016304932987273,5.103557112995922,11.043517762573877,16.58790680408282,15.628678498507242,12.649339302187887,8.72317767834784,4.90633742713496,3.6817838261266176,0.7946613788876209,0.9923399952029659,0.0030760626352144627,2.3412966678796714,0.9969286635981481,0.007660004797034103,0.6017302300341271,5.030328993297264,0.5478628867321874,0.7729369535919249,0.22706304640807506,0.4206554952079769,0.5793445047920232,1.7274330656621557,-0.8869455744900896,0.40060702141554216,3.706897606516842,-2.1291107482031544,-1.1159224698353387
988,-48845.71880092403,50.10488672488046,-14.854202764726262,3.767666010055202,9.478113279031005,0.18244618219623276,0.08814059771668088,0.2924676256965431,-0.12480155717891765,-0.2074443930609692,-1.2575473990268216,-1.5019953694349333,-1.1037929824481865,-2.800975615174825,-3.2831937405292524,-1.8296084676426831,2.538394959585946,6.049890822995983,8.439814819992183,9.443051903893043,8.260878399331563,6.33842819526127,4.80078070793551,3.2835270785886888,1.7605044724196042,1.8548405716633223,5.133687725444814,11.23004243333179,17.057931819138663,16.023097166718166,13.26361851037581,9.112252644783865,5.373414113401001,3.789976413105358,0.8180154689437577,0.9942858256021845,0.010595438396855577,2.2754326264015985,0.9894604955380655,0.005714174397815519,0.608466068128401,5.298189844777944,0.5441849718549038,0.7743277321896328,0.2256722678103672,0.4144194744421871,0.5855805255578129,2.033011577821468,-0.5711218614295348,1.1620464047090935,4.103363954343979,-2.651981734709196,-1.0876510414953071
989,-48847.770983311595,50.09663543154558,-14.606687269989473,3.962909490737703,9.501177449256653,0.18244618219623276,-0.08033279512098329,0.07042767947609113,-0.39049060764240173,-0.526159380165581,-1.2849280837108177,-1.576166932369029,-1.2700818737080848,-3.040332632058853,-3.5727426867128544,-2.150151673631409,2.278605227398896,5.840969042390284,7.989936433323603,9.166686882649065,8.162555998102603,6.447626274433761,4.891577075208524,2.7167066749714053,1.1444409195656784,1.2307965632716922,4.542488497607301,10.64222552008223,16.19468489728929,15.1491523178153,12.38527070752901,8.239313024896076,4.496477118432213,3.5596976649387586,0.7253510697980416,0.9787172553864748,0.003147290043512046,2.3751084968406615,0.9968576574820033,0.021282744613525195,0.5879479400687324,5.012106136177538,0.5554659654652929,0.7820087061288702,0.2179912938711298,0.41303243894777014,0.5869675610522298,1.9640564737345296,-1.1835947203110864,0.9653903055433496,4.135917632550792,-2.0046233940954834,-1.1620611071483344
