draws,lp__,overall_mean,yearly_trend,mu_jump,sigma_jump,p_jump,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,pi.1,theta.1,sigma.1,pi.2,theta.2,sigma.2,A.1.1,A.1.2,A.2.1,A.2.2,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
918,-48444.153716442015,57.23051713629436,-19.576804141127674,0.7315796365671261,48.15604442241158,0.0045672141876430695,-0.17375760354808578,0.20169756476406644,0.6678649042639022,0.3971715897206467,-0.920120070386446,-1.742857451559878,-1.1679674181042226,-3.0713481425217335,-3.8604149166921866,-2.3302690317968335,2.3944358321982793,6.041710625723684,8.63133564055093,9.58181256765812,8.466856680215209,6.731043759436078,5.417642267957131,3.579253173234557,2.277233678957678,2.3384792381962884,5.926992318908618,12.496664394022915,18.128624218286074,17.042205740596447,13.542870938241935,9.457321303534455,5.258642398071467,3.779938848685296,0.9223146986817081,0.991761148206522,0.035085448711897324,2.5386106099997674,0.008238851793478053,0.39198225481230553,7.695782208586689,0.8658091478437777,0.13419085215622228,0.26014076444155154,0.7398592355584485,3.6197706111423784,0.5088619002097436,1.4686074839175778,5.197507319441915,-1.791484817782422,-0.899131179647992
919,-48426.00957276896,56.28780744029751,-19.470650878149787,0.5269724175896858,47.81683315547163,0.0035517101552440863,0.19738170139164155,0.8379556875663913,0.4794219853021201,1.164425374132363,0.06084507736139959,-0.7843717480500539,-1.2026782175459412,-3.1201618280376127,-3.952547428909256,-2.3577739844453487,2.0924706199734016,5.575864945459629,8.221909927771245,9.277458741609813,8.151749412162722,6.442941853499079,5.084410983207744,3.1099410305221356,1.7227222224000085,1.9961196503954781,5.6762474164245615,12.147443015084766,17.787860104346887,16.812044004494624,13.601692755442544,9.589347633080909,5.266476834424185,4.1635578530138195,1.2305232126065067,0.9967135256417063,0.03131580233294709,2.4884005773485516,0.003286474358293656,0.39774699693459714,7.618935878093971,0.8747260005085226,0.12527399949147744,0.22597481108845394,0.774025188911546,2.1436471810497544,0.2670184994701185,0.8496588877049376,5.1987903250958905,-1.1816808210247078,-0.7592014238338267
920,-48430.12818749244,57.79214036213807,-20.015717825746137,-0.04003317514411306,48.23781214527474,0.0035399341349083816,0.1389171349865131,0.5579039165071319,0.6294742083149644,0.15169991591236157,-0.5682478252109736,-1.4591978365285525,-1.3298152893245996,-3.3019962696413208,-3.9250594961493324,-2.2499836299252487,2.021900163411474,5.744911847461351,7.761472330425329,8.895337759354305,7.743433818181531,5.9274988133915345,4.6993114937347125,2.7730501243855734,1.2833239953897209,1.6074587887922154,5.152791308871547,11.727296818036622,17.09667345410795,16.15253262922964,12.762256750271415,9.133866706852434,5.237592334771807,3.962268082637426,0.9572289132892531,0.9952279098135433,0.031229797764451783,2.484326933956582,0.0047720901864567455,0.4459217072586878,7.981510134893021,0.869261038615972,0.13073896138402796,0.2540902712199449,0.7459097287800551,1.615832024816762,0.8028196691761521,1.2258165087837332,5.236133067691631,-1.1122238755328049,-0.6014731859253787
921,-48431.98582909638,56.92171554221761,-19.69416934694768,-1.807812434567055,45.50045759947067,0.003387894180168221,-0.03257759501917696,0.1550874056019905,0.34957702346983677,0.02347790986730286,-0.5680749118206841,-1.0564162025939754,-1.2186064055514894,-3.3022921704797183,-3.688282714484061,-2.364729828675693,1.8453695123293041,5.6934113985775125,8.38498481573918,9.386504315327574,8.278556036849814,6.530250778152861,5.191855154208294,3.44062735259789,2.0794644647497993,2.2846285485146063,6.0091258676019725,12.369599098773389,17.96384398549151,16.939474114180168,13.730610610066035,9.73089870981952,5.63900297302471,4.090311626499214,1.1867002175605101,0.9721633949885757,0.02873588457701365,2.532550787160427,0.027836605011424265,0.46696252803975613,8.003765841724299,0.8815028630847039,0.11849713691529606,0.24293617928639974,0.7570638207136002,2.4056696487467035,-0.2238814883066076,0.9159782022738229,4.747985197951311,-0.3960063858824183,0.10334962588795409
922,-48422.4126010683,56.92707816323435,-19.720775442405483,0.8890102727847157,48.4003549676598,0.0036348828009704864,0.04663847426083456,0.34998653913490335,-0.2679485273242368,-0.12030876090361148,-0.9403112495132592,-1.2466911453363168,-1.382191284935395,-3.198865516117566,-3.631665987938252,-2.198597141113087,1.960925978323688,5.796122524818506,8.244748201496007,9.351188259357839,8.43774233287187,6.656289021678331,5.3262040370864785,3.477588292153963,2.116330727917776,2.2657921294073944,6.050704411446375,12.500446051306813,17.986865441640116,17.028076013182435,13.651981659574572,9.452905077186967,5.208717841558466,3.982347780547432,0.8813074554929985,0.9958737906754461,0.03508389191990224,2.5602725943640845,0.004126209324553876,0.3943569616892705,7.703406038978534,0.8806336793401546,0.11936632065984543,0.2387998477187113,0.7612001522812887,2.8379977128251763,0.36525845837693355,0.762787629394204,5.268562182849952,-1.3137295254902086,-0.7212715962346035
923,-48432.45375181046,56.70821299618477,-19.56059971205977,-0.6483686583225401,47.527068978003825,0.0030799362836837997,-0.08257465827232087,0.48771350714185013,-0.31588380223768786,0.4478957894632002,-0.9816384303710011,-0.9896655705649836,-1.3030279202415946,-3.0923339571957507,-3.716147556056203,-2.193110324652641,2.0927620420583533,5.647931648576636,7.95982022567979,9.199121399689389,8.050959751957777,6.1342513202743705,4.9579922373762955,3.133781148863143,1.5896519643162252,1.9057235125813956,5.543219035373505,11.937482454523938,17.436879404315928,16.565894951385566,13.506431497828583,9.507600941804833,5.252026306889598,4.143311052900359,1.0147273242614314,0.9997835824054303,0.040960476751247525,2.570755335719915,0.00021641759456969556,0.40867122131576705,8.198925360869323,0.8783403985243977,0.12165960147560229,0.279301575047077,0.720698424952923,2.536548088567772,0.4483062531757198,0.7583231891396822,5.339051574852569,-1.4110091145938832,-0.5104657249340206
924,-48432.64236981506,56.12584855402374,-18.990893330902548,1.0993530090139567,46.631308104781354,0.0025251320043815483,-0.09881124060261658,-0.14722748460028462,-0.05388531693006919,-0.11107090095978576,-0.20634416352577525,-1.0205166995552217,-1.0485383486893942,-3.2039204990987455,-3.9596126608716338,-2.3015760298675785,2.0837396568899145,5.810632577392947,8.167517202275118,9.333376959232817,8.139880633498814,6.2815477419247046,4.678325304660361,2.9833142912197097,1.416515347986672,1.6121899168035718,5.523152364095984,12.048202463799726,17.5506042208691,16.57877717914909,13.254677178861465,9.176326316887923,5.1808394506048465,3.912296156173753,0.9861462618980709,0.9824125471676551,0.040457452021313005,2.5709968480103673,0.017587452832344863,0.3972214206079349,7.874839256198662,0.8759852699406395,0.12401473005936048,0.2429182784484509,0.7570817215515491,3.1813248923593687,-0.22073995908266547,0.36245436956639054,5.257887820690923,-1.2127535017044422,-0.7298511897029184
925,-48430.01732574104,56.63617106030789,-19.364433220769836,1.2944132333722218,49.334042074147014,0.00310639453982946,0.3679732737425302,0.8575023460648807,0.4573793174444663,0.33929096041715434,-0.6693027395999692,-1.00761469820791,-1.2490044888316079,-2.965763522707339,-3.805662745037242,-2.2459889749837108,2.3059508301331633,5.852950454403716,8.268298930379522,9.274768566423303,8.289925694815075,6.386723553848736,4.935135056200131,3.2368037200255717,1.8046188440496163,2.141363543410389,5.6510471572602965,11.94417009646885,17.37399206786712,16.317214385556063,13.28218884191874,9.363511901709488,5.150348109801204,3.855223160912723,1.0413821876817067,0.993975133261584,0.04171048796941574,2.579701432262705,0.006024866738415957,0.3989591856756654,8.020049511411507,0.8689694921857708,0.1310305078142292,0.2594490975622797,0.7405509024377204,2.8535359888439786,0.7310071361602657,0.48378732063835955,5.1964527863991075,-0.7953119142047036,-1.5332664301758718
926,-48430.18838011573,56.74128936679324,-19.260546081848236,0.6411166472597736,48.85573123126246,0.003412429565573962,-0.10824699041877535,0.25023965777467966,-0.19831504514397608,-0.30030529742256606,-0.9793378925453647,-1.2825034392068573,-1.3989124593023488,-3.170936601353549,-3.716536832217289,-2.102878031181433,1.8097181650906717,5.831247133435749,8.32934581329235,9.395376074101925,8.278037106842673,6.530567331067664,5.169206073531313,3.523698261434866,1.9764091527019771,2.437988962543939,6.214645322486226,12.566847403368346,18.017505401432633,17.24476871385303,13.601423054540955,9.568089812429328,5.4547659210227355,4.064280679954083,0.8783394510120172,0.9864997306168103,0.03543717113962525,2.548185288035908,0.013500269383189711,0.39502850560248065,7.686582696542712,0.8748624873003438,0.12513751269965623,0.239124242701383,0.760875757298617,2.696180706495796,0.4873355128892526,1.0149056596522252,5.122989816166314,-1.128948324525826,-0.40213824430567313
927,-48425.14871528537,57.278182773912356,-19.53984541149451,-0.2959798880068718,47.47799815958618,0.002554396413914477,0.03691154630888237,0.27170776753020165,-0.04837264218169632,-0.01801476485333972,-0.9153399181466766,-1.1094732694881209,-1.2030290254976785,-3.103003365940704,-3.6982899586936138,-2.107420213230253,1.8919260796760724,5.7064992634031615,8.062677864079529,9.012098534622574,8.14962575689745,6.433993414450197,4.960448485366881,3.239868062779987,1.7931496498987591,1.950226251785961,5.7048681544638855,12.10969493109055,17.579578284558934,16.69180036495312,13.538267138734035,9.383860681987144,5.163463679569334,4.137464721554939,1.1460505844318527,0.99992823231071,0.04112515251692131,2.5907201662445996,7.17676892899588e-05,0.43422268837283495,8.123415150650104,0.8784842420458363,0.1215157579541637,0.26997101419012015,0.7300289858098798,2.4235561214537227,0.31708865138489084,0.7819170567522523,5.484656840754475,-1.4021556399169508,-0.808677744609334
928,-48440.554986374795,56.33264458141724,-18.742164724550268,1.5334011786109696,46.954584778437564,0.0022586177739438115,0.012586709264268726,-0.14744788487942487,0.135896932886101,-0.25513616695686747,-0.4756924382211656,-1.1410691802780606,-1.0392965939905439,-3.146095555398058,-3.932603921765011,-2.6830215669384225,1.9156478255195981,5.860616496276271,8.350687459418397,9.294087649669088,8.070563537534023,6.285004417521809,5.013337112048539,2.996960432147728,1.3720716786885345,1.5581652297187545,5.189338793870059,11.968914168746437,17.652330659046655,16.648114144982895,13.192565055210379,9.18165608034895,5.242485057373314,4.05333586639752,1.0212451335922126,0.9675205097598759,0.039274016390961945,2.5645556537813756,0.03247949024012409,0.39314800034414604,7.992287521473417,0.8767891419938574,0.12321085800614262,0.2416118198433992,0.7583881801566008,3.192627441829036,-0.32307669147710594,0.5018764882478688,5.447522279949065,-1.5785970386709072,-0.9866219732942507
929,-48428.485680973536,56.88234327101299,-19.418937935745184,-1.1037232272028077,46.60544762394435,0.003918309881882813,-0.15899195243869382,0.15318418055019087,-0.05805345445996646,0.26603988582939087,-0.5584348543595937,-1.0450825754045316,-1.1590202812803974,-3.2175495065479183,-3.6497020795141513,-2.351569597385696,1.8931161319378427,5.735747661993399,8.240757791250303,9.055975030561411,7.884282977535036,6.173078154165918,4.790435807867593,2.9766347801092907,1.5253908476448648,1.6410565729035727,5.336543022128697,11.78293283142889,17.362629610177045,16.26690569591431,12.992795691496752,9.062283442300838,5.248148803906435,3.779013266008151,1.1044081299912194,0.9720380660496062,0.03169209695113315,2.5415133324150405,0.027961933950393814,0.4425544094843262,7.973212529767599,0.8818331301839294,0.11816686981607061,0.2507655595681163,0.7492344404318837,2.082795471891146,-0.07819055523877094,1.0262284713305054,5.276796689681986,-0.32003088019160963,0.10844671788670918
930,-48425.38852312808,56.85331984229201,-19.058346399779666,-1.1471388522872932,49.12421163397622,0.00340061496502452,0.3624917990586614,0.7716878679220542,0.9443869213316256,0.38763865962208555,-0.4117525580844316,-0.9497818283358939,-1.183415629987834,-3.0680762206154157,-3.571400549130524,-2.1367423952557547,2.1904098660210902,5.9885626566952945,8.26221041943209,9.141850109398737,8.089541982798258,6.327536932939472,4.969874145981939,3.118713735501779,1.7073548365223536,1.8824529309967726,5.458003387257599,11.795813238397026,17.32216069498538,16.216303063734586,13.138152203657896,9.255119078771795,5.4492853726841135,4.098628783209484,1.0200059787860056,0.9853046792434885,0.031034368730179358,2.570404878767383,0.014695320756511476,0.4684488727885698,8.16938667360905,0.8787663124788025,0.12123368752119745,0.25859386660409867,0.7414061333959013,2.9807878930797522,0.387793125152488,0.6024113025002676,5.2303740172298765,-1.5378446315492917,-0.3840573317923829
931,-48420.23761567136,57.181642274509954,-19.670024135209346,-0.09987493960959165,47.07945856181477,0.002492947063439645,0.020793072141489365,0.250952183364091,-0.05389316864634086,0.008901472443020194,-0.9582261321104706,-1.1402731323591035,-1.198124938489796,-3.096916496872379,-3.6714994939301255,-2.150870425166929,1.9894813512593623,5.670513885226859,8.04667342153283,8.997631230562616,8.08152962474794,6.412232093715583,5.119411440593425,3.2251988842107657,1.6806217904662513,1.8848201427959275,5.703344878878155,12.152613398079252,17.64878190020665,16.711263168089452,13.446839887227876,9.36597933376523,5.158303167892395,4.125931707809616,1.1216874184888728,0.9999285135343217,0.04103616350800083,2.5934834060326057,7.148646567833872e-05,0.42691184371960733,8.145005571852604,0.8787896600519973,0.12121033994800268,0.26759778717350496,0.7324022128264951,2.489170577561566,0.24006329065520754,0.8246441473959416,5.458445452193693,-1.5880622573045093,-0.7579907773338886
932,-48435.40892149376,56.34933992954952,-19.05737353498829,0.6301699441531096,48.24242442078296,0.0036698766106559844,0.16269496515457008,0.7466654316408565,0.11284096577922936,0.4154298509979366,-1.039889943752626,-1.3157555383536088,-1.3976640355665548,-3.15455455301431,-3.5366687935641035,-2.1673087460471274,2.0824924331101062,5.548449057716718,8.050673246895638,9.28396807738818,7.983128041028932,6.207920178185305,4.719820389256585,3.004000644454724,1.6502948962780433,1.8250267705851975,5.30986390959946,11.63396628592104,17.087107084426115,16.297682184390162,13.459594335220531,9.572884690369827,5.244027686706493,3.9044155422920492,0.9173750472585885,0.9983116451391163,0.045348976406808204,2.5694883445882812,0.0016883548608837007,0.40769410273363693,8.122979772920008,0.87866946662712,0.12133053337288002,0.2624752828332545,0.7375247171667455,2.307043323891811,0.5862444095805158,1.1906811039653311,5.236133093144515,-1.081025863076706,-0.7975986231778883
933,-48429.925422409266,56.75780502250485,-19.033180697913576,1.499400305170111,48.00925496511131,0.0030490396357883646,0.12979126056605048,0.27416404493469143,-0.15687783151641488,-0.1963493403999035,-1.1818456897194047,-1.4887578793335474,-1.364191637905018,-3.3213614573976464,-3.8407190426831668,-2.5702833665725233,1.6839487015021666,5.638908885079159,7.9904583745067725,9.043165950305912,7.918863365714893,6.397333765593643,5.2056411016119535,3.274584123111051,1.7811242213660359,1.9948586102852492,5.701182537925066,12.142282474777815,17.89074736852284,16.905340289656554,13.391491054423362,9.346854690829398,5.241485585605506,3.971247895654634,0.9327941713802166,0.9978143038263239,0.028782206385236368,2.48853554550898,0.0021856961736761438,0.42439831575258186,7.864266564439066,0.8748699016554888,0.12513009834451116,0.2389943777027979,0.7610056222972021,2.841086946322346,1.6194304260509294,0.9779007878071448,5.906215098402327,-1.761163985382976,-1.1198795357147202
934,-48426.90160498745,57.14475821812329,-19.78542268665072,1.4986688445289336,46.449697209956966,0.0019008855976898173,0.2820524478847342,0.34387892462392955,0.4050180975509627,0.4706532651069217,0.062412161910962966,-0.6405398408801669,-1.185292342433685,-3.1421344678703718,-3.7311548940771035,-2.3799949453438374,1.7636655786104016,5.550109178805412,7.917866541288295,9.215190223287363,8.103491241694664,6.214185756724101,4.791371690600323,2.942593941744841,1.4095183953041155,1.728823936902496,5.55544022595994,12.092585974761224,17.753461381693697,16.888526104461423,13.646699390469886,9.408885812827831,5.200365449454517,4.02163663652618,1.091991539841253,0.9980856117883069,0.036004154260569785,2.550186767818571,0.0019143882116930966,0.4339663999177945,8.137999263208862,0.8836926232580787,0.11630737674192126,0.25233754274848064,0.7476624572515194,2.0462236460668723,1.0164841799790618,1.366072651793611,5.599050733296341,-0.9020344921387704,-0.5159305432860937
935,-48425.72125307781,55.58756544370491,-18.403671731933226,-0.8016889148182385,45.32182699550885,0.0029307263258306895,0.0537182714701618,0.6594932444766859,0.41977682019910645,0.841966033521251,0.00032656954801366794,-0.7861817506845444,-1.2072066420623035,-3.0424904902790826,-3.673528592667448,-2.2188749239599446,2.055580546137632,5.99396518717134,8.516405405297746,9.344094780561043,8.165346773153907,6.4034253171738005,4.982350502420604,3.222538194571152,1.7581910198705688,2.0033139047242376,5.8232838927821415,12.252776409645431,17.807800782813892,17.168266627758538,13.942811012000533,9.86782614908014,5.648333364750932,4.2093706558468345,0.9616362435559935,0.9691439856256988,0.028284419881564174,2.510075168285468,0.03085601437430119,0.4199557509431723,8.010931987688323,0.8650710934870172,0.13492890651298284,0.2588287545554726,0.7411712454445274,2.622461256398134,0.7345514202351571,0.7375800197375487,5.365118809959401,-0.5688080062973634,-0.8688631381009406
936,-48438.29360419221,57.334278002889846,-19.780594241292576,0.404420326961457,46.470078795757075,0.0025005858371381436,0.3695731172129223,0.04665133301765475,0.0230741909664169,-0.5816747489224351,-0.529731731465565,-0.7512615440858949,-1.2457807238490366,-3.184675388135357,-4.046257829903752,-2.5455675265407947,2.073711140390656,5.9341061664771235,8.235987890563909,9.240795469116167,8.139418408393686,6.287231349194806,4.901479483182205,2.8368103856949856,1.3199051551248968,1.6817795429370526,5.321318609539846,11.833366845958183,17.62508233618821,16.55058593517369,12.833476537799207,9.040523065867585,5.121991656581321,4.147130356663847,1.2327132243469274,0.9884767624743451,0.032578406697370325,2.566806634655523,0.011523237525654872,0.418283990755898,8.010471257611245,0.874861582165508,0.12513841783449198,0.24619745021923944,0.7538025497807606,2.1750578191799965,0.9728954168246869,0.8620573614606941,5.434817537994667,-1.7908990962761768,-0.6172085997755908
937,-48427.52356414498,55.89276384939699,-18.93103107476525,-0.9823705716313205,47.201938808078076,0.0035745242897845184,-0.14023726392541067,0.16659936953275095,0.3477396978202928,0.6232306432286665,-0.11262165232168884,-0.9401801653633209,-1.2276050009742023,-3.0634453923640335,-3.725218486669793,-2.2720274663115503,2.0372247713169216,5.894103788689736,7.988104414134078,9.059856577778767,8.004347091725498,6.269858381195599,5.057997512736118,3.1764722574472697,1.6189726724796476,1.9423465648180096,5.5444354420848825,12.202082697385775,17.797526361075676,17.18459780595416,13.847229899650067,9.860120721553136,5.821210356626939,4.450995298311496,1.2330499149428593,0.9962701772299034,0.035289594664474136,2.569413464746025,0.0037298227700965914,0.4442667363563595,8.141304617549931,0.8698052079433918,0.13019479205660822,0.27554659555452093,0.7244534044454791,1.8055987248359813,-0.6069939181218915,0.8730626166264986,4.9733536642739296,-0.48933272752030565,0.04665896906379727
938,-48426.077285767395,56.33866124766606,-18.717820305052214,-0.8644930898457521,46.63884877294463,0.005653600864851693,0.25964182255807183,0.1823984237019633,0.12936229206420818,-0.3315222690967147,-0.9260179764382965,-1.2730256508484277,-1.3044508470062703,-3.032103630010656,-3.7935885879644045,-2.328979485776292,2.021358281607146,5.695634963978654,8.126134938416836,9.350160574628804,8.216658246761632,6.51898917020649,5.205531474591305,3.2660673436568493,1.5893220130275274,1.7898777217498059,5.495612301492268,11.918352213637368,17.55571679225363,16.842780576943877,13.563976417765556,9.557076137862891,5.404608797836078,4.111236512765686,1.0884859810311804,0.9981311582007101,0.02765605509091151,2.4571979371960424,0.001868841799289922,0.4140675367010128,7.790970361316783,0.8572858041912664,0.14271419580873357,0.254961709048764,0.7450382909512361,2.6731718661470025,0.13611281483534415,0.3368229749030441,5.277298113550793,-1.1278468026937245,0.01794930704963256
939,-48423.44925316403,55.68392617129597,-18.859187935164286,0.3371046437909498,50.70934660116941,0.003265779817068258,-0.1035138019085018,0.7481988333792737,1.026155522135892,0.7013993140916396,-0.32840037914779474,-0.8953825453860145,-1.1802665308197517,-2.9419300372420722,-3.6115490047773706,-2.137524040845094,2.2553792442822838,5.985267652661949,8.220719374191628,9.335227635834086,8.209572830555631,6.538030395943029,5.253417220028813,3.4346761000393964,2.0429021332839614,2.296218244173335,5.7641047869272635,12.17456804993849,17.806802403659837,16.70892080221899,13.380426084903993,9.501246674248751,5.396072231640471,4.140384390766569,0.9263185233763993,0.98980876588449,0.027751794819170835,2.477954846128649,0.01019123411551004,0.4514804790474278,7.875956994958413,0.8686319383954857,0.1313680616045143,0.24906742289068,0.75093257710932,2.332974612518881,0.8703271006499725,0.3278330893437024,5.1794031761226105,-0.9994448354950546,-0.3489683564064452
940,-48432.386916162584,56.68687018139552,-19.292634159839725,-0.02307248283460485,47.54143163339971,0.003324924473215601,-0.09454199431688864,0.3686289524768487,1.0561031484088934,0.5381788187857612,-0.28429775025561427,-1.438580835313406,-1.1700596437339477,-3.061457535421137,-3.6145869200732736,-2.1760549597765513,1.8868195757178543,5.353152238359024,7.64142700359457,8.548863813183416,7.458581375713386,5.862038168239682,4.385412123992934,2.652103078206816,1.1100823880362651,1.3385887749864929,5.131500330133105,11.612543558748834,17.370850935851962,16.46058807775421,13.402485882079741,9.296490529293678,5.297463946246068,3.8361334639344666,0.846548098615434,0.9889661247207187,0.03030803573569059,2.4693684169081216,0.011033875279281347,0.40437948212241204,7.835868400906695,0.8602354928716235,0.13976450712837651,0.24781602181122833,0.7521839781887717,2.579049801318006,-0.2146853839630859,0.8095931515736614,4.955721357623886,-0.631217861704868,-0.5399942737015844
941,-48421.09658905848,56.11910339067125,-19.42528823935275,-0.4797921271173394,46.399776689753125,0.00292175435200933,-0.1728559649158229,0.28615935755152655,0.2145625564518008,0.29541709323166226,-0.4306410836836399,-1.1289471497058146,-1.421486179519693,-3.1708894836957358,-3.750877380499915,-2.2542880887055357,1.8129939619665827,5.550780008486204,8.26791161196413,9.424348841614265,8.351798878430309,6.4725210840112855,5.093753852064795,3.09191436417945,1.7994476313327241,2.141731027887576,5.685486409074382,12.294751785319043,17.785169828526616,16.900818371699415,13.56736949472935,9.756052878801125,5.531100622814687,4.184627703939873,1.1771643729496084,0.9878251066447862,0.03479886289532191,2.5314850854321462,0.012174893355213823,0.43874887450651934,8.047583513163815,0.8739519284476388,0.1260480715523612,0.2495492960268103,0.7504507039731897,2.3138725555875173,0.3830655658860647,0.7925937578977997,5.534540306265535,-1.2833542601001207,-0.3964237520993585
942,-48428.440811563145,56.74818525406495,-19.65336625712921,0.4434397561660257,48.132908363831966,0.001982787500059992,0.48925887992891337,0.7326684547927845,0.1729360211668071,0.4645928388162525,-0.5638843716650995,-0.8375372648885009,-1.4446466764922992,-3.3040772845842157,-4.038402112003875,-2.590914873166315,1.6975504688972411,5.319605588371316,8.025924818233374,9.265277986676868,8.167808958634902,6.2889277676232105,4.746342174703224,2.7648228315409646,1.4658906764379,1.8011771545496722,5.5811671960836975,12.118636405057625,17.771667410237438,16.751841479553065,13.591256939265353,9.452198443652444,5.452631174263,3.9088882837620647,1.1402985002156545,0.9952799279288825,0.04127604346553129,2.628489096598964,0.004720072071117465,0.4232395643159892,8.162930425340974,0.8826129634748966,0.1173870365251034,0.26456335592311125,0.7354366440768887,2.2874763438040366,0.8269565513875817,1.4453050944272903,4.855340942898709,-1.3570590700033607,-0.8185133908033086
943,-48425.53302215432,56.041499579625615,-19.11429171185736,0.04429990587776228,46.089608176038325,0.0035283306493003727,0.21814336442658652,0.7611791020437928,0.7084460295422931,0.9252874081922832,-0.10689396992150606,-1.0353963909989885,-1.289709573523746,-3.0595213813109665,-3.573361922752425,-1.922115692762014,2.257427332787254,6.054085721206641,8.417322142214491,9.51463124653926,8.335592123729718,6.719491280229756,5.207724543408391,3.2810886938863955,1.7193331142522585,2.2618841550462463,5.967592663551723,12.125670427145245,17.549122892912433,16.80662684501859,13.461883516260565,9.36178509211609,5.286256337193272,3.834105139133992,1.006549642871486,0.986161788977713,0.038344582079757376,2.4869463367852314,0.013838211022286995,0.40475183086761274,7.927000027314772,0.8696159943580025,0.13038400564199748,0.2481373763581989,0.7518626236418011,2.584229560492764,-0.03706983574546409,1.1925721319764893,5.764189305016501,-1.2937574590439742,-0.44882747930797484
944,-48439.66075453541,57.77671200167579,-20.279706414777596,0.6378591919195842,47.542972416883075,0.0029950596319369693,0.3864737973986833,0.24303961690692288,0.3362014706645254,-0.43096298958734613,-0.6970244211831788,-0.690214662292635,-1.348953188251771,-3.40841599383912,-4.0485243051448805,-2.539656170915985,1.980116674754803,5.657534864456616,7.923654368505419,9.06956576320178,8.200149118006431,6.324403576361315,5.04576417996892,3.3503688314014717,1.7200152821231693,1.9544961756317545,5.474608804121498,12.056003530577959,17.561015024341412,16.65320348459655,13.13208249398701,9.350282224332423,5.325771753821461,4.271035133313556,1.2234195115977915,0.9916388975144056,0.03326313432149998,2.6600568894467047,0.008361102485594407,0.4437862439611129,7.986135245622803,0.8820638262773703,0.11793617372262966,0.2605313060419933,0.7394686939580066,1.8892326525322782,0.836472095768742,0.8179910000447186,5.112650959647953,-1.8217108787773426,-0.7080552807478678
945,-48423.383054371145,55.593471436850635,-18.800043338573154,0.08724912071096244,49.120326730224356,0.003189609920461398,0.0817247543289946,0.22120436425954296,0.06939088302651814,0.22765828350769207,-0.8931331976575537,-1.0647849803011573,-1.249159801745979,-3.2548624402833553,-3.9700660469193543,-2.404862663223316,1.8751367407152961,5.669245281234944,8.20718987911566,9.169368496222669,7.98206034458053,6.159715704144435,4.7308240633278515,3.1337374959749376,1.8839703782082715,1.9478247585577777,5.62354048286543,12.18170503806709,17.744441194444445,17.01839699513157,13.706824848270486,9.780658109146135,5.605229519908651,4.300565373572389,1.1997541079924485,0.9917484469343107,0.034003479556991345,2.563922568605923,0.008251553065689254,0.4293730110263275,7.959949052175804,0.8756159960267078,0.12438400397329219,0.2658080710570444,0.7341919289429556,2.3745346376221885,0.9244974387428965,1.1556471364466592,5.939767226244115,-0.7939188941611737,-0.5504233102618283
946,-48427.84424534341,57.03402651407799,-19.912472638280377,0.2003456650640798,50.989421935144364,0.0022154038044069242,-0.030043476284400433,0.28433228687377815,0.19840459341523292,-0.03311460408937331,-0.48349444707626826,-1.0881423591889368,-1.1842048173172126,-3.0396004609776606,-3.870706292962531,-2.427165988863443,2.116570672052442,5.945993570343419,8.201328755576759,8.97983451229134,8.033579698906149,6.270335182666787,5.018886268828556,3.1488547752424427,1.6226976550318788,2.001854605265679,5.495204128474148,11.931970844329534,17.650456979413775,16.657449883089686,13.416548460185444,9.255670409197194,5.286794888036884,3.9649054424964465,0.9171182122955407,0.9759799362746541,0.03765815944967146,2.6123470215997173,0.02402006372534593,0.44560840648041145,8.347265204597152,0.8750610353995335,0.1249389646004665,0.27489035632271697,0.725109643677283,2.331415535560412,0.5902535961773298,1.372315155804704,5.417244157546248,-1.5095554725183062,-0.26492675426365864
947,-48427.39454877879,56.51839223394177,-19.160189487530324,1.208208332781854,50.01242009278494,0.0031262736114564703,0.06437401767278841,0.39368627047831467,0.3226501890370753,0.10682762833936173,-0.32252376070497535,-0.6711182799490996,-1.1766734433615416,-3.0921558645145666,-3.854938894592943,-2.238881136060858,1.9915783853307456,5.987839558877921,8.542547392850963,9.362305096397526,8.465019312236194,6.818880176249903,5.398118873072072,3.369730738923858,1.881430623045352,2.017564215181079,5.7856911784464415,11.99876644074611,17.55744862552922,16.85425915623026,13.393313853600054,9.418195999850703,5.495404390300677,4.286621158418822,1.13856906501436,0.9928803127078647,0.03399440041148175,2.5748344472045384,0.007119687292135302,0.43388916091859947,7.915760165155312,0.8779651097821085,0.12203489021789149,0.2523425781951414,0.7476574218048586,1.8711434625758179,0.7969663005632651,0.640555450160451,5.143720637625819,-0.9068462251777685,-0.8426855084071859
