lp__,overall_mean,yearly_trend,theta,mu_v,theta_v,sigma_v,mu_jump,sigma_jump,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
-59020.08304383515,50.242305384703,-13.711343944299182,0.1355227492305437,1.495312805817686,0.2503268251366132,0.6114036859933226,-0.0594290346505986,0.0440337694526007,0.4350914222124593,0.7699040962794931,0.7427323181945779,0.5510868844226684,-0.3533382173132892,-0.7037856779147423,-1.2790892881935108,-3.0747414919573237,-3.674607367060672,-2.570315875816214,1.5825531708083185,5.034920583520089,6.8591435277460615,7.510270665846459,5.974372911124991,4.136883842499255,2.7336656930963623,0.767072796971744,-0.6809255997759581,-0.4101323172054386,2.9184758886658395,8.730173780378763,13.712355020141882,13.010144717627115,10.291000142100389,6.954078160700522,3.44551761066262,3.1411559480004017,0.6397433670500936,1.3685262023097184,-1.5383089686459812,0.0147475365017009,4.517141441557955,-2.4273792909496454,-1.0772764730023725
-58960.49534326352,50.40242807003421,-13.90520119640274,0.1437966246163953,1.4422772785503344,0.3264188989352086,0.6785711727599312,-0.0687324937386,0.0662390198667228,0.4394312498412164,0.8643464371799053,0.9210511732196726,0.7551842221261045,-0.8197090053430119,-1.0828007588941435,-1.0963252034539892,-2.962902333689875,-3.6889810660199265,-2.6797302308428232,1.4001954089109796,4.7252852214553,6.707334403983188,7.277120390904953,6.224259826149364,4.5748273174071,3.13563737984454,1.348716541726761,-0.1180433757079442,-0.1227379747544228,3.076116894034933,9.098115961206256,14.225290302814118,13.323844914595233,10.447477489057617,7.296531349137061,3.4089536367762956,3.0698456979856603,0.5751648996059314,1.283115840431582,-1.2969823065819155,-0.2086427166149704,4.368814297252448,-1.9555688699897895,-1.7675571497443008
-59108.79792798611,50.51064064607302,-14.00261743265294,0.1333784028429531,1.4849388831921737,0.2632066465885873,0.613180194659792,-0.0449192120375043,0.0600734387353753,-0.1929050593374194,0.8021731095636538,0.4097592661936119,0.0803749131481365,-0.7358318317194442,-0.842949620890867,-1.2972310533809903,-2.909755869086269,-3.481305510847987,-2.3486150288068517,1.8189767590841015,5.212179302330703,7.1701506960684505,7.706636036825054,6.456220148746028,4.67637340746142,3.378200237248226,1.3133924320856862,0.01182856604653,0.2283414507852073,3.4822391018475938,9.400999136278676,14.638144819201232,13.54441982359362,10.797483109780613,7.459510772972011,3.812340773013075,3.395067098374947,0.7679751051693707,1.8360030745662643,-1.3722235804464031,0.3413297296235509,4.32318303778648,-1.7944141262487672,-1.2552590851121417
-59029.46578280825,50.254902785926134,-13.472035897007853,0.1314433241632792,1.47204667794189,0.2830028071676725,0.6669909013706713,-0.0609640199075525,0.0675672926811628,0.3152853869321341,0.8738448978047851,0.7503891467047107,0.221624126475144,-0.6701335468455355,-1.4155580730591582,-1.34241299207798,-2.9135272082234716,-3.6653881580116225,-2.583521947834038,1.6894280747231594,5.366407764843071,7.345509212588662,7.759186621137655,6.281197451346409,4.316251547333936,2.801888547678446,0.9379848216639268,-0.4260853714016024,-0.5579799839016147,3.167871054269948,9.287244698202972,14.218160681267571,13.53886259771593,10.62959946564838,7.2992205617801345,3.8142247859653033,3.339538438436872,0.5047944871286268,1.8333839307214923,-1.586519846806294,-0.0949905322013826,4.615635925450204,-1.7652314180783195,-1.654064578475946
-58886.52939148152,49.89804368981984,-13.276766305782536,0.1213995207185888,1.4430774772886668,0.3156232223866059,0.6906305306293024,-0.0477041132112818,0.0763447544426021,0.0839041434727153,0.4341174973107425,0.3046995083148582,0.4336684810683683,-1.126193834396204,-1.3856116621615393,-1.3139935990564675,-2.8705269705606296,-3.5913037027095043,-2.3435203953381083,1.7937552798550715,5.373957574622376,7.342128014518285,7.859485084089644,6.381400429113963,4.473033072613923,2.87724705368602,1.0327105930573146,-0.3714342967981012,-0.2356815409557043,3.2793282771972896,9.16133365578917,14.166947017019655,13.20197096357818,10.36532188666702,7.015960979681337,3.3376109236220692,2.998990070991247,0.5098097845546232,1.8335272803856817,-1.8232767346229888,0.4979549084835014,3.6687741891716104,-1.7893350824476015,-1.363686020898477
-59141.714045523266,50.08934955932089,-13.290023157457044,0.1217565353613649,1.4530461458341193,0.2731156169475014,0.6348462698763317,-0.0705718195796991,0.0675493970182175,0.5483731863211592,0.6793050782784895,0.37191593525609,0.2379607920928823,-1.0918319690878795,-0.9178786926315624,-1.201283484016701,-2.8192932140317932,-3.4946911902619298,-2.304962466888136,1.837587724533838,5.334256068952763,7.214708459550217,7.770429945825094,6.598374374116281,4.907262767143502,3.4134733798450965,1.5313296748592486,0.1650686554052063,0.3336444588568446,3.617809368823533,9.256232259926898,14.263764153868191,13.40951600082408,10.543046147390204,7.052164189170087,3.3640357558223015,2.9983739653670547,0.5957216259840131,1.0681699721426874,-1.6437927258424194,0.0978602525329565,4.453211827129254,-1.7753771808149017,-1.9661583815576769
-58921.1003970976,50.78760245639856,-14.186341488645246,0.1286437037931246,1.447482234440799,0.3079607859914903,0.6722838949357941,-0.0604992834234782,0.0692942386312178,0.3076432786449931,0.9456140737115396,0.381300748828727,-0.002287490375032,-0.8821498446693271,-1.164763179010502,-1.1838807914878762,-2.865822471990954,-3.6780361810469753,-2.629237294489837,1.520506612224023,4.770143131283968,6.629543958508501,7.223444898487908,6.233444433052353,4.363420079024306,2.8119684893701673,0.9840367092947004,-0.2832804378170239,-0.1219950257593628,3.1626785033647113,8.925486237411294,14.24123788779931,13.300336958427229,10.427763961188976,7.193415125449686,3.589896108825468,3.480161803004825,0.7716422281834482,1.5348078764803796,-1.8401444532011069,0.1340440384335984,4.068783800051629,-2.2873258563780454,-1.7147010007779422
-58887.760203253856,50.32344474528738,-13.849203397002944,0.1306077110480185,1.429875382863204,0.3244412507261114,0.6847592096527712,-0.0378343759353636,0.0760257464536769,0.211491499953581,0.5709728443375252,0.3877830231967068,0.6861548150944102,-0.295128719292537,-1.0282340517796265,-1.1770701737762546,-3.0002630124769816,-3.804651689933106,-2.891423036347797,1.1014493314704072,4.612339366480345,6.463359860798877,6.943592390448631,5.785563649300896,4.109247000305746,2.7544147868285713,0.9881885372413124,-0.4089949915480746,-0.1854253184802078,3.047794830100393,8.74597842805802,14.118354904987074,13.155578738670028,10.563797730926185,7.070807953424628,3.5197661566944043,3.2902632238362655,0.5690867215600699,1.2832776481621715,-1.8644833168681108,0.2114362567990473,4.43654404865406,-1.96146392024829,-1.888796473409392
-59002.08028337822,49.65283108949634,-13.49800932524468,0.1278787080717145,1.464192691996378,0.2698109695427443,0.6441397443951624,-0.0728381286645931,0.0720995845320128,0.4145388273647939,0.5499244759400428,0.5139414545262173,0.095291842099147,-0.9396353985050474,-0.8242062798498146,-1.137288283231547,-2.702280868261465,-3.178188908256909,-2.1788520095261488,1.8474309084299565,5.241496006209535,7.162983267878674,7.765166644719066,6.64206875587256,4.925926648806237,3.606937767426282,1.8411355575856103,0.4709125469493527,0.3143274040684455,3.653190516498868,9.45433372696136,14.52751369662014,13.31783568689032,10.550953438212844,7.121117026818073,3.420997209721475,3.0093515292465924,0.6294869642216658,1.5261078845695022,-1.2673179514046,0.0217118593599968,4.637473827249652,-2.175287162340156,-1.8535043604287231
-59018.22334088482,50.480698855681645,-13.375779239088592,0.1253419378488172,1.4431037011685102,0.3004408193556383,0.6596239048846834,-0.0624200361008106,0.0723545484763212,-0.0307780628185537,0.4844554434508135,-0.0362058098135234,0.082909034866533,-0.6633217710966273,-1.3372104541461474,-1.3095998258854191,-3.012837567863792,-3.666971823724416,-2.5121839470679648,1.5437467295799252,5.01440833351822,6.881833397283698,7.257279019090133,5.901959464286368,4.143952918670249,2.7729020231988457,0.9193933401136876,-0.4456790265900799,-0.3419490010119283,3.0606680333006753,9.126271085947584,14.520456464668424,13.240160965179724,10.442408387835002,7.1684866875732,3.593402069688246,3.178952600939429,0.5682876518123827,1.9135827563803052,-1.2078174937660953,0.3180269562630474,4.584944407459289,-1.8593561730898431,-1.9543271978067331
