utc_timestamp,GB_GBN_price_day_ahead,GB_GBN_solar_generation_actual,GB_GBN_wind_generation_actual,GB_GBN_load_actual_entsoe_transparency,GB_GBN_load_forecast_entsoe_transparency,log1p_solar_generation,solar_generation_filled,log1p_solar_generation_filled,log1p_wind_generation,log1p_wind_generation_lag1,wind_generation_filled,log1p_wind_generation_filled,log1p_load_forecast,load_forecast_filled,log1p_load_forecast_filled,log1p_price_day_ahead,price_day_ahead_filled,log1p_price_day_ahead_filled,is_saturday,is_sunday
2020-04-19 10:00:00+00:00,24.0,7655.0,5916.0,29462.0,28396.0,8.94324493313279,7655.0,8.94324493313279,8.685584842676693,8.60061479955531,5916.0,8.685584842676693,10.254038784766838,28396.0,10.254038784766838,3.218875824868201,24.0,3.218875824868201,0,1
2020-04-19 11:00:00+00:00,22.33,8575.0,6466.0,29304.0,29487.0,9.056722883310584,8575.0,9.056722883310584,8.774467601446593,8.685584842676693,6466.0,8.774467601446593,10.291738679909605,29487.0,10.291738679909605,3.1497400860333387,22.33,3.1497400860333387,0,1
2020-04-19 12:00:00+00:00,12.4,8815.0,6837.0,27042.0,28632.0,9.084323531392696,8815.0,9.084323531392696,8.830250570199247,8.774467601446593,6837.0,8.830250570199247,10.262315177792935,28632.0,10.262315177792935,2.5952547069568657,12.4,2.5952547069568657,0,1
2020-04-19 13:00:00+00:00,4.97,8305.0,7016.0,25348.0,28072.0,9.024733424190698,8305.0,9.024733424190698,8.85609105525229,8.830250570199247,7016.0,8.85609105525229,10.242563539313103,28072.0,10.242563539313103,1.786746927404511,4.97,1.786746927404511,0,1
2020-04-19 14:00:00+00:00,6.0,7240.0,7100.0,25060.0,28410.0,8.88751459738882,7240.0,8.88751459738882,8.867990898182093,8.85609105525229,7100.0,8.867990898182093,10.254531673102404,28410.0,10.254531673102404,1.9459101490553132,6.0,1.9459101490553132,0,1
2020-04-19 15:00:00+00:00,18.0,5655.0,7599.0,29442.0,30324.0,8.640472207576408,5655.0,8.640472207576408,8.935903526274423,8.867990898182093,7599.0,8.935903526274423,10.31972773381225,30324.0,10.31972773381225,2.9444389791664403,18.0,2.9444389791664403,0,1
2020-04-19 16:00:00+00:00,28.87,3785.0,8175.0,33222.0,31402.0,8.239065331769268,3785.0,8.239065331769268,9.008958312443486,8.935903526274423,8175.0,9.008958312443486,10.35465870873383,31402.0,10.35465870873383,3.396854632228018,28.87,3.396854632228018,0,1
2020-04-19 17:00:00+00:00,30.0,1955.0,8178.0,32953.0,30188.0,7.578656850594762,1955.0,7.578656850594762,9.009325172734972,9.008958312443486,8178.0,9.009325172734972,10.315232898601442,30188.0,10.315232898601442,3.4339872044851463,30.0,3.4339872044851463,0,1
2020-04-19 18:00:00+00:00,30.0,478.0,7939.0,31502.0,28931.0,6.171700597410915,478.0,6.171700597410915,8.979668554241181,9.009325172734972,7939.0,8.979668554241181,10.27270352796917,28931.0,10.27270352796917,3.4339872044851463,30.0,3.4339872044851463,0,1
2020-04-19 19:00:00+00:00,30.0,7.0,8154.0,31202.0,28222.0,2.0794415416798357,7.0,2.0794415416798357,9.006386515055114,8.979668554241181,8154.0,9.006386515055114,10.247892527339827,28222.0,10.247892527339827,3.4339872044851463,30.0,3.4339872044851463,0,1
